,pairId,playerId1,playerId2,player1Name,player2Name,icetime,corsiPercentage,cf_inf_on1,cf_inf_on2,cf_inf_on1_std,cf_inf_on2_std
654,84702748470616,8470274,8470616,Chris Higgins,Ryan Kesler,53536.0,0.5250082187686789,-0.03550691719890681,-0.024896664958701575,6.132946009190109,6.022457298337239
655,84702748471498,8470274,8471498,Chris Higgins,Jannik Hansen,28732.0,0.5638632883196435,-0.0759168067330917,-0.07433426820331113,6.132946009190109,6.1474649081352215
656,84702748471390,8470274,8471390,Chris Higgins,Mike Santorelli,24804.0,0.48,0.023241115869892415,0.016339971167840472,4.648334658564919,4.754075799064041
657,84675458469521,8467545,8469521,Michael Ryder,Tomas Plekanec,22096.0,0.53,-0.02511361623746944,-0.02676989305015598,5.373739977461616,5.423712394101335
658,84675458474641,8467545,8474641,Michael Ryder,Adam Henrique,53732.0,0.4965808084567856,0.02062209972154322,-0.005975259933962085,4.899775541548037,5.2142731555903605
659,84675458460542,8467545,8460542,Michael Ryder,Patrik Elias,12082.0,0.4716669425591789,0.0409978966280537,0.06533914555638737,4.361550766300663,3.977017025715089
660,84718048474062,8471804,8474062,Nathan Gerbe,Riley Nash,16736.0,0.5049904397705545,-0.004085741810779808,-0.004878341075617687,5.064076015276657,5.078066067659253
661,84718048477496,8471804,8477496,Nathan Gerbe,Elias Lindholm,16736.0,0.5049904397705545,-0.004085741810779808,0.02798078191990183,5.064076015276657,4.550033595998939
662,84718048473533,8471804,8473533,Nathan Gerbe,Jordan Staal,69068.0,0.5349968147333062,-0.049541206546211025,0.02426353353901567,5.280574969809869,4.3229497501873535
663,84718048470120,8471804,8470120,Nathan Gerbe,Alexander Semin,22350.0,0.5735668903803132,-0.08065174095065719,-0.03948774161405488,6.246162244718857,5.595908111703991
664,84662518473504,8466251,8473504,Jason Chimera,Cal Clutterbuck,21576.0,0.3945569150908417,0.07431606850779038,0.07750656179223075,3.830669101342288,3.7680536581630664
665,84662518475231,8466251,8475231,Jason Chimera,Casey Cizikas,21576.0,0.3945569150908417,0.07431606850779038,0.07296814511794808,3.830669101342288,3.8388240243419665
666,84662518471217,8466251,8471217,Jason Chimera,Andrew Ladd,32416.0,0.4786377097729516,-0.01686318467294351,0.03060009621592019,5.25993377449523,4.520291772643756
667,84662518476409,8466251,8476409,Jason Chimera,Alan Quine,32416.0,0.4786377097729516,-0.01686318467294351,-0.048251758510065856,5.25993377449523,5.543544415411313
668,84662518470611,8466251,8470611,Jason Chimera,Eric Fehr,75456.0,0.4988165288379982,-0.04692779432573557,-0.0171255327250186,5.943954628591435,5.557617178122767
