playerId,playerName,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,on_off_corsi_diff,OnIce_F_goals_per60,I_F_dZoneGiveaways_per60,I_F_giveaways_per60,average_TOI,I_F_hits_per60,I_F_takeaways_per60,I_F_points_per60,shotsBlockedByPlayer_per60,I_F_oZoneShiftStarts_per60,I_F_dZoneShiftStarts_per60,I_F_neutralZoneShiftStarts_per60,I_F_flyShiftStarts_per60,average_corsi_influence,total_out_influence
8471675,Sidney Crosby,674,633823.0,1441.0,86.95,0.54,0.52,0.5450739559782464,0.4937051992668938,0.54,0.52,195.0,136.81,14.37,9.8,28.09,4.15,69.96,54.63,13.88,14.79,14.27,16.0,8.0,135.0,46.0,37.0,218.0,429.0,15.0,9.0,2.0,22.0,6.0,49.0,80.0,120.0,166.0,14.0,26.0,566.0,534.0,324.0,370.0,128.0,38.0,15.0,5.15,4.6,4.62,5.0,6.0,4.0,224.16,181.0,185.43,95.0,2.06,2.27,3.1,13.34,13.67,13.45,1441.0,2294.0,1345.0,3176.0,7094.0,112.0,210.0,204.0,915.0,566.0,542.0,1347690.0,26.0,28.0,14.0,258.0,643.28,57.24,55.05,58.04,55.83,659.0,229.0,268.0,1156.0,549.0,45.0,7.0,663.0,182.0,43.0,22.23,22.41,12.61,22.0,27.0,6.0,1174.75,888.0,899.5,9.18,9.98,10.26,56.16,56.97,55.92,561.0,48.02,46.53,47.84,46.37,585.0,178.0,215.0,978.0,34.0,57.0,3.0,570.0,144.0,49.0,16.4,18.21,13.41,14.0,13.0,7.0,969.51,763.0,757.46,7.72,10.49,10.33,45.42,45.34,44.73,97.67,88.9,2131.0,2060.0,1.13,2.01,37.0,47.0,29.0,43.0,0.0513687567113525,3.118220701994089,0.5395828172849518,2.1015330778466543,940.3902077151336,3.03302341505436,1.8402613978981517,2.436642406476256,1.4653933353633428,13.029505082649257,7.639356728929054,18.039105554705333,40.292636903362606,0.010865982082404965,0.17385571331847943
8478233,Andrew Mangiapane,260,187519.0,1382.0,75.4,0.58,0.54,0.5558150907374719,0.5236865243464328,0.59,0.54,554.0,127.32,15.94,9.66,27.1,4.34,67.3,49.66,15.35,16.26,15.66,8.0,6.0,135.0,39.0,60.0,234.0,105.0,23.0,10.0,4.0,27.0,1.0,53.0,60.0,112.0,151.0,11.0,22.0,19.0,235.0,127.0,90.0,94.0,64.0,16.0,3.9,7.72,4.33,2.0,13.0,8.0,242.87,174.0,178.72,25.0,2.01,1.86,2.68,15.29,15.59,15.44,1382.0,565.0,515.0,732.0,2409.0,226.0,188.0,167.0,801.0,19.0,28.0,574807.0,22.0,34.0,17.0,93.0,614.32,49.69,48.0,50.43,48.75,618.0,244.0,283.0,1145.0,146.0,49.0,5.0,650.0,178.0,34.0,18.98,21.08,9.61,18.0,23.0,8.0,1179.82,862.0,881.96,8.31,8.27,8.27,49.72,50.51,49.72,432.81,35.83,34.66,35.55,34.4,425.0,178.0,188.0,791.0,33.0,33.0,7.0,456.0,116.0,31.0,12.84,14.25,8.72,11.0,14.0,8.0,772.07,603.0,592.35,5.96,7.01,7.01,34.76,34.39,33.85,131.26,112.36,3055.0,2566.0,1.51,2.11,40.0,46.0,29.0,40.0,0.0321285663910391,2.8029159711815868,0.479951364928354,1.727824913742074,721.2269230769231,4.511542830326526,2.438152933836038,2.0157957326990865,1.7854190775334766,10.8469008473808,9.88699811752409,14.052975965102204,46.248113524496176,0.0300263487521698,0.2402107900173584
8477501,Valeri Nichushkin,405,303509.0,1125.0,69.3,0.57,0.51,0.5430875525931687,0.5157167953696694,0.57,0.5,267.0,132.73,15.83,9.92,28.53,4.17,69.1,50.46,15.4,16.19,15.73,13.0,8.0,139.0,39.0,31.0,209.0,142.0,15.0,9.0,1.0,40.0,3.0,51.0,60.0,124.0,163.0,4.0,8.0,0.0,453.0,159.0,171.0,101.0,61.0,16.0,3.52,7.54,4.77,3.0,11.0,1.0,217.01,178.0,182.48,71.0,2.09,2.01,2.94,14.99,15.29,15.06,1125.0,797.0,676.0,1213.0,4011.0,179.0,134.0,159.0,653.0,0.0,1.0,873199.0,8.0,18.0,9.0,151.0,543.38,46.22,44.77,46.97,45.48,573.0,185.0,274.0,1032.0,235.0,40.0,6.0,572.0,142.0,44.0,16.64,16.94,12.63,17.0,26.0,10.0,1060.09,758.0,775.48,7.54,8.58,8.58,45.17,45.93,45.12,407.73,34.19,32.97,33.62,32.44,436.0,129.0,166.0,731.0,34.0,41.0,6.0,427.0,102.0,36.0,12.15,12.52,9.52,16.0,11.0,7.0,716.88,565.0,556.23,5.73,7.38,7.46,32.45,31.96,31.36,87.52,84.01,2048.0,1970.0,1.03,2.55,29.0,48.0,22.0,40.0,0.0273707572234992,2.787396749355044,0.8421496561881197,2.028275932509415,749.4049382716049,5.373152031735468,1.8859407793508591,1.6842993123762393,1.7910506772451558,9.453426422280724,8.018213627931955,14.38771173177731,47.575524943247146,0.055568070796465065,0.833521061946976
8474061,Anthony Peluso,148,51476.0,16.0,-0.2,0.21,0.48,0.4762526225813971,0.5280719721082112,0.44,0.43,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,281.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,157.0,94.0,177.0,836.0,3.0,5.0,2.0,6.0,0.0,0.0,375451.0,4.0,2.0,1.0,12.0,2.79,0.08,0.08,0.08,0.08,3.0,1.0,0.0,4.0,26.0,0.0,0.0,4.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,4.01,4.0,3.99,0.03,0.0,0.0,0.11,0.11,0.11,3.99,0.29,0.29,0.28,0.28,3.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.04,0.25,0.0,0.0,0.0,0.0,4.96,5.0,4.99,0.04,0.0,0.0,0.32,0.32,0.32,5.12,5.65,84.0,111.0,0.2,0.0,1.0,0.0,1.0,0.0,-0.051819349526814,1.8183231020281292,1.1889035667107,1.5385810863314944,347.81081081081084,19.65187660268863,1.1189680627865413,0.9091615510140648,0.839226047089906,10.979874116092937,6.57393736887093,12.378584194576112,58.46608128059678,,
8468508,Justin Williams,556,451742.0,1568.0,61.98,0.54,0.52,0.5714853832497311,0.529589604607269,0.54,0.53,358.0,162.65,13.73,9.63,36.83,5.19,86.88,70.75,13.34,13.72,13.33,11.0,11.0,162.0,61.0,67.0,290.0,232.0,12.0,8.0,5.0,46.0,5.0,89.0,63.0,150.0,211.0,16.0,38.0,44.0,297.0,215.0,374.0,168.0,43.0,12.0,5.0,4.93,3.8,3.0,4.0,5.0,289.21,223.0,223.32,154.0,1.99,1.41,3.3,12.43,12.41,12.26,1568.0,1388.0,1001.0,1810.0,5436.0,298.0,196.0,248.0,826.0,44.0,57.0,1177791.0,38.0,32.0,13.0,195.0,650.17,51.76,50.15,52.03,50.41,616.0,297.0,350.0,1263.0,343.0,49.0,13.0,707.0,172.0,34.0,20.91,20.93,9.92,18.0,14.0,15.0,1263.49,913.0,916.12,8.35,10.41,10.57,49.54,49.81,48.9,550.0,44.8,43.74,45.55,44.46,564.0,205.0,237.0,1006.0,53.0,30.0,5.0,589.0,147.0,33.0,17.91,18.04,8.85,21.0,20.0,12.0,1016.77,769.0,775.51,7.36,6.21,6.21,45.96,46.59,45.96,123.4,112.17,2998.0,2553.0,2.03,1.46,46.0,41.0,37.0,29.0,0.041895778642462,2.733418632759407,1.2272491820552438,2.980462299277021,812.4856115107914,2.366837708249399,1.7133673645576455,1.848842923615692,1.5539843539011209,11.061180939562847,7.977119683359086,14.424162464415527,43.32030229644355,0.06237231812176325,1.1850740443135017
8477406,Mattias Janmark,419,322670.0,1072.0,22.72,0.52,0.54,0.4939155483930951,0.5084322663738172,0.49,0.55,449.0,79.58,8.41,6.15,17.52,2.93,42.41,32.59,8.0,8.32,7.92,6.0,8.0,79.0,31.0,22.0,132.0,111.0,6.0,10.0,0.0,18.0,2.0,37.0,37.0,73.0,104.0,9.0,21.0,9.0,101.0,135.0,155.0,63.0,40.0,7.0,1.93,4.96,1.52,1.0,5.0,0.0,132.77,110.0,109.4,64.0,1.3,1.23,1.18,8.52,8.5,8.24,1072.0,912.0,690.0,1195.0,4361.0,166.0,133.0,143.0,630.0,9.0,14.0,916967.0,21.0,19.0,9.0,148.0,400.22,36.55,34.92,36.71,35.09,412.0,148.0,206.0,766.0,176.0,36.0,1.0,400.0,122.0,38.0,11.49,14.72,10.33,15.0,14.0,3.0,776.97,560.0,564.3,5.75,6.81,6.81,35.5,35.78,34.82,415.98,34.38,33.22,34.27,33.1,426.0,158.0,223.0,807.0,34.0,30.0,10.0,446.0,105.0,33.0,12.65,13.03,8.71,15.0,10.0,9.0,795.96,584.0,578.6,5.73,6.04,6.04,34.07,33.83,33.18,119.19,103.58,2595.0,2233.0,2.11,1.4,39.0,30.0,31.0,21.0,-0.014516717980722,1.963616078346298,0.7140422103077447,1.7293209780890693,770.0954653937947,1.1268478631419097,1.506182787367899,1.238416958502495,1.6512226113366597,10.175101496885365,7.698267579880373,13.332506895589924,48.65528248675117,-0.0011545370243872758,-0.01385444429264731
8480830,Andrei Svechnikov,283,222891.0,1378.0,79.62,0.54,0.56,0.5603276040755347,0.5457468737804493,0.55,0.57,342.0,181.55,16.64,12.22,41.55,5.57,97.45,70.58,16.21,16.8,16.38,15.0,7.0,161.0,83.0,71.0,315.0,117.0,16.0,21.0,1.0,36.0,10.0,68.0,93.0,145.0,228.0,34.0,71.0,0.0,512.0,117.0,194.0,172.0,55.0,17.0,5.78,6.32,4.54,8.0,5.0,3.0,320.0,244.0,248.56,59.0,2.54,4.88,2.67,16.51,16.74,16.55,1378.0,701.0,519.0,897.0,2920.0,226.0,255.0,220.0,677.0,0.0,2.0,599606.0,71.0,57.0,27.0,78.0,635.26,55.34,53.47,55.75,53.86,618.0,265.0,266.0,1149.0,182.0,55.0,5.0,649.0,184.0,50.0,20.12,21.84,13.38,24.0,22.0,9.0,1161.21,883.0,893.34,8.64,11.13,11.13,52.86,53.25,52.33,531.7,46.71,44.77,46.6,44.66,514.0,211.0,188.0,913.0,38.0,53.0,9.0,542.0,135.0,48.0,16.43,16.58,13.69,14.0,13.0,11.0,905.78,725.0,719.53,7.24,11.14,11.14,42.74,42.61,41.72,132.06,101.84,2766.0,2095.0,1.32,1.59,25.0,42.0,19.0,32.0,0.0145807302950854,2.939553414000565,0.9529321506924908,3.133370122615988,787.6007067137809,8.269512900924667,1.8897129090003637,1.8897129090003637,1.2598086060002422,11.322126061617563,8.382572647616996,14.487798969002784,47.16206576308599,0.043925171864650045,0.4831768905111505
8475166,John Tavares,706,654296.0,1429.0,78.51,0.55,0.55,0.5217237458275766,0.4996031572823689,0.53,0.54,326.0,163.14,20.96,12.94,35.72,5.71,86.88,61.78,20.02,21.13,20.18,11.0,13.0,152.0,72.0,65.0,289.0,390.0,15.0,17.0,5.0,37.0,5.0,73.0,77.0,137.0,209.0,13.0,26.0,612.0,415.0,445.0,539.0,126.0,72.0,26.0,5.1,8.81,7.06,3.0,6.0,6.0,295.2,224.0,227.4,189.0,2.74,3.63,6.47,17.24,17.46,17.16,1429.0,2195.0,1144.0,2408.0,7509.0,174.0,207.0,199.0,849.0,612.0,395.0,1452515.0,26.0,30.0,15.0,280.0,644.15,60.14,57.98,60.74,58.55,620.0,266.0,282.0,1168.0,539.0,47.0,9.0,623.0,211.0,52.0,20.09,25.67,14.38,22.0,24.0,11.0,1186.44,886.0,897.28,9.52,10.83,10.81,58.85,59.44,58.34,577.05,48.44,46.77,48.16,46.53,602.0,199.0,254.0,1055.0,61.0,36.0,6.0,604.0,160.0,37.0,18.36,19.13,10.94,24.0,24.0,13.0,1041.45,801.0,792.62,7.97,7.95,7.73,48.67,48.39,47.54,137.84,111.29,2786.0,2325.0,1.49,1.21,42.0,34.0,30.0,30.0,0.0221205885452077,2.965630234633866,1.0398963160404464,2.965630234633866,926.7648725212464,2.283370217760769,2.4484331250687768,2.1458177950040955,1.5405871348747358,12.077102718035873,6.294398865345348,13.249049359922727,41.31524569919425,0.036778133897189175,0.7723408118409727
8477930,Pierre-Edouard Bellemare,587,362212.0,1157.0,22.41,0.55,0.51,0.5032637792232174,0.5221439390067865,0.49,0.51,664.0,69.68,8.07,5.09,14.17,2.08,37.34,27.24,7.92,8.11,7.95,4.0,5.0,64.0,30.0,24.0,118.0,95.0,8.0,4.0,1.0,21.0,2.0,29.0,30.0,56.0,86.0,7.0,17.0,359.0,482.0,212.0,113.0,59.0,23.0,12.0,2.21,2.58,3.28,4.0,1.0,3.0,120.38,94.0,94.97,47.0,1.07,0.79,1.77,7.37,7.34,7.27,1157.0,891.0,888.0,1261.0,5101.0,172.0,170.0,148.0,667.0,359.0,311.0,1350183.0,17.0,19.0,8.0,282.0,393.56,37.81,36.33,38.64,37.07,383.0,156.0,158.0,697.0,180.0,34.0,8.0,383.0,114.0,42.0,11.78,13.77,12.26,15.0,8.0,13.0,712.93,539.0,547.48,5.7,8.82,9.09,34.41,34.78,34.34,405.58,31.27,30.55,30.77,30.07,399.0,162.0,177.0,738.0,17.0,17.0,1.0,435.0,109.0,17.0,13.08,13.31,4.89,11.0,4.0,2.0,729.12,561.0,554.17,5.55,4.12,4.12,32.71,32.3,31.85,135.38,128.68,2773.0,2630.0,0.99,0.74,29.0,17.0,22.0,12.0,-0.018880159783569,1.7890075425441454,0.4671297472198601,1.123099179486047,617.0562180579217,4.790564641701544,2.1070533278853265,0.9441984252316324,2.802778483319161,8.855587335593519,8.825770543217784,12.53299172860093,50.6984859695427,-0.009432827161613437,-0.13205958026258813
8478020,Michael Amadio,229,144367.0,856.0,25.53,0.58,0.52,0.522594568010695,0.5121395459163852,0.56,0.54,415.0,62.44,7.1,4.34,14.19,1.96,31.76,23.65,6.6,7.27,6.75,4.0,3.0,64.0,19.0,24.0,107.0,50.0,11.0,4.0,4.0,13.0,0.0,21.0,34.0,53.0,72.0,5.0,13.0,30.0,99.0,83.0,54.0,53.0,23.0,7.0,1.77,3.0,2.33,3.0,4.0,4.0,108.83,83.0,84.42,28.0,0.91,0.79,2.64,5.38,5.46,5.33,856.0,428.0,268.0,485.0,2046.0,171.0,115.0,105.0,465.0,30.0,42.0,535408.0,13.0,23.0,10.0,74.0,368.35,31.26,29.92,31.48,30.12,373.0,144.0,185.0,702.0,89.0,31.0,5.0,394.0,96.0,27.0,11.12,12.08,8.06,10.0,11.0,7.0,705.06,517.0,518.8,5.19,7.25,7.25,29.19,29.32,28.62,285.81,22.2,21.79,22.28,21.86,292.0,107.0,171.0,570.0,28.0,16.0,3.0,310.0,75.0,14.0,8.84,9.82,3.54,13.0,11.0,4.0,564.19,399.0,397.26,3.92,2.58,2.58,23.54,23.48,23.24,100.33,91.01,2170.0,1910.0,2.2,1.09,30.0,19.0,26.0,18.0,0.0104550220943098,2.21934375584448,0.6982205074566902,1.346568121523617,630.4235807860262,2.468708222793297,2.069725075675189,1.2468223347440897,1.8452970554212529,10.672799185409406,6.682967714228321,12.09417664701767,51.01996993772815,0.07327636155841788,0.3663818077920894
8478109,Victor Olofsson,188,153801.0,1230.0,45.24,0.45,0.46,0.4947224660437838,0.4807896581375687,0.48,0.47,455.0,108.85,9.39,6.98,25.13,3.53,59.77,45.26,9.2,9.33,9.14,14.0,8.0,107.0,44.0,39.0,190.0,71.0,10.0,8.0,2.0,24.0,1.0,43.0,65.0,97.0,141.0,3.0,6.0,0.0,34.0,50.0,54.0,118.0,28.0,5.0,4.37,3.34,1.69,4.0,3.0,3.0,187.63,151.0,150.2,16.0,1.43,1.51,1.4,9.36,9.26,9.17,1230.0,487.0,309.0,614.0,1916.0,200.0,152.0,194.0,684.0,0.0,1.0,415167.0,6.0,4.0,2.0,46.0,443.31,35.24,34.24,35.12,34.1,467.0,165.0,198.0,830.0,108.0,30.0,6.0,499.0,108.0,25.0,15.67,12.76,6.81,17.0,13.0,10.0,821.71,632.0,628.43,6.01,5.59,5.75,34.97,34.82,34.35,477.16,43.11,41.34,43.48,41.71,492.0,179.0,152.0,823.0,53.0,42.0,10.0,505.0,128.0,38.0,16.65,15.42,11.04,20.0,19.0,14.0,839.05,671.0,679.32,6.66,8.22,8.69,40.24,40.69,39.88,96.88,113.25,2190.0,2388.0,1.67,0.89,33.0,26.0,26.0,21.0,0.013932807906215,2.5279419509626075,0.3745099186611271,1.2639709754813038,818.0904255319149,0.795833577154895,1.1703434958160222,1.6618877640587513,1.07671601615074,11.399145649248052,7.232722804143015,14.37181812862075,44.84756275966996,0.00585253947591885,0.0351152368555131
8473534,Patrik Berglund,407,310375.0,992.0,30.57,0.46,0.52,0.5248837051953282,0.514921783839182,0.53,0.52,354.0,81.62,7.06,5.8,18.69,2.66,48.17,35.63,6.88,7.02,6.86,5.0,0.0,87.0,31.0,23.0,141.0,114.0,11.0,4.0,0.0,18.0,2.0,39.0,44.0,76.0,107.0,13.0,30.0,146.0,524.0,157.0,68.0,90.0,24.0,4.0,3.21,2.94,0.9,8.0,3.0,0.0,140.25,118.0,117.5,30.0,1.2,0.68,0.84,7.41,7.41,7.31,992.0,883.0,992.0,1325.0,4069.0,140.0,131.0,139.0,582.0,146.0,113.0,873285.0,30.0,12.0,6.0,151.0,364.21,23.45,22.84,23.49,22.89,384.0,141.0,179.0,704.0,177.0,21.0,1.0,444.0,70.0,11.0,12.01,8.71,2.73,16.0,7.0,1.0,703.24,525.0,525.05,4.76,3.35,3.48,24.6,24.62,24.23,325.14,27.38,26.64,27.61,26.86,338.0,121.0,180.0,639.0,30.0,22.0,4.0,343.0,91.0,25.0,9.83,10.81,6.75,10.0,13.0,7.0,644.21,459.0,461.28,4.47,4.46,4.46,27.0,27.2,26.86,79.96,72.53,2036.0,1907.0,1.37,0.53,27.0,31.0,24.0,21.0,0.0099619213561462,2.053000402738623,0.3479661699556987,0.7887233185662504,762.5921375921376,6.077809101892871,1.8210229561014903,1.3222714458316551,1.7514297221103503,10.2418042690294,11.506081353201772,15.368505839710028,47.19581151832461,0.0324016126730301,0.4212209647493913
8475780,Chris Wagner,359,218838.0,17.0,0.19,0.56,0.49,0.464579506301465,0.5119497020176635,0.53,0.55,5.0,2.31,0.17,0.17,0.52,0.06,1.21,0.86,0.17,0.17,0.17,0.0,0.0,2.0,1.0,0.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,964.0,56.0,84.0,2.0,1.0,0.0,0.05,0.13,0.0,0.0,0.0,0.0,2.86,3.0,2.94,27.0,0.04,0.0,0.0,0.21,0.21,0.21,17.0,455.0,678.0,958.0,2882.0,2.0,1.0,2.0,12.0,0.0,0.0,835620.0,0.0,2.0,1.0,142.0,7.59,0.82,0.77,0.81,0.76,6.0,4.0,1.0,11.0,89.0,1.0,0.0,7.0,2.0,1.0,0.23,0.27,0.32,0.0,0.0,0.0,10.47,10.0,9.64,0.13,0.32,0.32,0.64,0.63,0.62,6.67,0.64,0.63,0.64,0.64,8.0,1.0,4.0,13.0,0.0,1.0,0.0,6.0,3.0,0.0,0.18,0.46,0.0,0.0,0.0,0.0,13.5,9.0,9.29,0.11,0.05,0.05,0.7,0.7,0.7,1.39,1.48,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0473701957161985,1.4640967290872702,0.4441641762399583,1.381844103857648,609.5766016713092,15.858306144271106,0.9212294025717654,0.8554273023880679,2.335974556521262,7.484988895895594,11.153455981136732,15.75960299399556,47.41041318235407,-0.004593572621417273,-0.03215500834992091
8470257,Alexander Steen,521,422773.0,1431.0,54.04,0.53,0.52,0.5229247373886223,0.5174219853974875,0.55,0.53,408.0,108.57,9.75,6.78,25.68,3.54,59.11,45.21,9.51,9.86,9.63,12.0,5.0,117.0,34.0,60.0,211.0,196.0,7.0,8.0,2.0,22.0,4.0,51.0,59.0,110.0,144.0,8.0,16.0,14.0,276.0,176.0,101.0,114.0,28.0,9.0,3.64,3.51,2.6,4.0,2.0,1.0,211.42,151.0,151.73,44.0,1.4,1.57,3.08,8.0,8.08,8.04,1431.0,1398.0,1315.0,1914.0,5391.0,170.0,167.0,207.0,887.0,14.0,20.0,1102550.0,16.0,34.0,17.0,226.0,545.22,39.15,38.2,39.55,38.61,562.0,215.0,276.0,1053.0,304.0,37.0,8.0,635.0,115.0,27.0,17.93,13.86,7.36,24.0,10.0,9.0,1054.74,777.0,778.6,7.14,7.32,7.24,38.97,39.21,38.54,456.57,34.8,33.93,34.96,34.08,460.0,184.0,283.0,927.0,42.0,24.0,6.0,505.0,114.0,25.0,14.59,13.46,6.76,19.0,15.0,8.0,927.98,644.0,645.79,6.13,5.48,5.48,35.05,35.21,34.66,101.91,94.75,2621.0,2434.0,2.97,2.2,67.0,41.0,56.0,33.0,0.0055027519911348,2.5886232091453336,0.3746691486920877,0.8600360004068377,811.464491362764,2.3501973872503683,1.498676594768351,1.6689807532647545,1.9244369910093595,11.904260678898606,11.197498421138532,16.298107968105818,45.905485922705566,0.023037737564289573,0.43771701372150185
8480023,Robert Thomas,241,180570.0,1262.0,63.24,0.5,0.47,0.5006650052611176,0.4928120635953874,0.49,0.46,279.0,86.49,12.08,7.1,16.53,2.71,45.27,32.3,11.69,12.32,11.91,24.0,13.0,81.0,35.0,14.0,130.0,118.0,12.0,5.0,1.0,13.0,3.0,37.0,46.0,69.0,104.0,5.0,10.0,420.0,41.0,137.0,95.0,55.0,49.0,12.0,2.73,5.97,3.38,4.0,8.0,0.0,134.84,116.0,119.33,35.0,1.49,0.95,2.77,10.81,11.07,10.9,1262.0,444.0,292.0,595.0,2409.0,148.0,165.0,192.0,757.0,420.0,436.0,528466.0,10.0,16.0,8.0,60.0,525.87,49.82,48.44,50.88,49.47,542.0,185.0,188.0,915.0,169.0,38.0,8.0,511.0,183.0,33.0,18.7,21.88,9.24,28.0,36.0,7.0,937.91,727.0,741.96,7.73,8.16,8.17,49.32,50.3,49.5,549.24,48.92,47.35,48.68,47.12,566.0,197.0,185.0,948.0,53.0,46.0,8.0,559.0,164.0,40.0,18.19,20.02,10.71,20.0,21.0,12.0,937.54,763.0,756.58,7.76,10.43,10.43,46.24,46.05,45.21,96.69,110.42,2045.0,2329.0,1.65,1.11,29.0,35.0,23.0,30.0,0.0078529416657301,3.369330453563715,0.6977903306197043,1.8940023259677687,749.2531120331951,0.8174115301545107,2.7313507227114138,2.3525502575178603,1.1962119953480643,8.851968765575677,5.821565044027246,11.862435620534974,48.02791161322479,0.002751198458133373,0.030263183039467106
