lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name,player3Name
847579284769158477846,Khaira-Carpenter-Connolly,line,2,706.0,0.2,0.33,0.42,3.32,0.18,0.18,0.78,0.12,2.25,1.49,0.18,0.19,0.19,4.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,5.0,8.0,0.0,0.0,4.0,1.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,6.53,5.0,5.48,0.0,0.04,0.0,0.0,0.21,0.23,0.23,5.63,0.73,0.48,1.24,0.15,2.7,1.7,0.68,0.67,0.63,7.0,0.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,7.0,7.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,0.11,0.16,0.46,0.0,0.0,0.0,11.31,7.0,6.58,1.0,0.1,0.26,0.26,0.58,0.54,0.52,8475792,8476915,8477846,Brett Connolly,Jujhar Khaira,Ryan Carpenter
847638984768828480039,Teravainen-Trocheck-Necas,line,19,3439.0,0.65,0.65,0.68,35.95,2.61,2.32,8.81,1.38,22.56,16.32,2.54,2.7,2.63,34.0,20.0,9.0,63.0,2.0,4.0,1.0,7.0,3.0,12.0,26.0,32.0,52.0,7.0,14.0,35.0,25.0,12.0,9.0,43.0,8.0,3.0,1.04,0.8,0.77,1.0,0.0,1.0,65.35,54.0,56.17,3.0,0.48,1.03,0.77,2.32,2.39,2.33,18.9,1.43,1.33,4.66,0.62,10.6,7.36,1.41,1.36,1.34,20.0,6.0,8.0,34.0,1.0,1.0,0.0,8.0,2.0,7.0,7.0,19.0,25.0,3.0,6.0,27.0,23.0,5.0,14.0,23.0,0.0,3.0,0.7,0.0,0.73,0.0,0.0,1.0,33.06,26.0,25.12,5.0,0.28,0.24,0.24,1.47,1.41,1.39,8476389,8476882,8480039,Vincent Trocheck,Teuvo Teravainen,Martin Necas
847794784799688481533,Milano-Zegras-Lettieri,line,8,2142.0,0.5,0.47,0.49,16.15,1.49,1.14,3.76,0.5,9.21,6.9,1.48,1.49,1.48,18.0,5.0,8.0,31.0,0.0,1.0,0.0,5.0,1.0,8.0,8.0,18.0,23.0,0.0,0.0,14.0,7.0,2.0,2.0,18.0,3.0,2.0,0.55,0.46,0.48,0.0,0.0,0.0,30.42,23.0,22.67,0.0,0.23,0.26,0.26,1.46,1.47,1.46,16.79,1.52,1.15,3.94,0.58,9.91,6.9,1.46,1.61,1.54,16.0,8.0,11.0,35.0,1.0,2.0,0.0,4.0,1.0,9.0,7.0,15.0,23.0,1.0,2.0,14.0,12.0,3.0,5.0,18.0,4.0,2.0,0.54,0.52,0.47,0.0,1.0,0.0,36.99,24.0,25.2,0.0,0.23,0.46,0.26,1.49,1.55,1.54,8477947,8479968,8481533,Sonny Milano,Vinni Lettieri,Trevor Zegras
847515184757548479356,Bellows-Nelson-Palmieri,line,6,1001.0,0.3,0.38,0.45,7.09,0.33,0.42,1.56,0.2,4.24,3.25,0.32,0.31,0.31,7.0,3.0,2.0,12.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,6.0,9.0,6.0,21.0,8.0,6.0,0.0,8.0,10.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,11.68,10.0,9.84,5.0,0.09,0.0,0.0,0.41,0.4,0.39,8.51,0.76,0.59,1.9,0.24,4.78,3.74,0.76,0.79,0.79,11.0,1.0,8.0,20.0,1.0,0.0,0.0,2.0,0.0,2.0,7.0,10.0,11.0,3.0,12.0,5.0,7.0,0.0,7.0,10.0,0.0,2.0,0.28,0.0,0.48,0.0,0.0,1.0,20.24,12.0,12.13,5.0,0.12,0.0,0.0,0.88,0.91,0.91,8475151,8475754,8479356,Kyle Palmieri,Brock Nelson,Kieffer Bellows
847643984782338479346,Mangiapane-Dube-Ritchie,line,9,3719.0,0.54,0.49,0.49,36.29,3.3,2.47,8.87,1.38,19.45,13.54,3.16,3.36,3.23,35.0,14.0,10.0,59.0,4.0,4.0,0.0,6.0,0.0,19.0,16.0,31.0,45.0,11.0,25.0,25.0,17.0,2.0,7.0,33.0,12.0,4.0,0.89,1.4,1.01,1.0,1.0,2.0,61.84,49.0,50.88,6.0,0.52,0.66,0.66,3.16,3.26,3.19,37.97,2.86,2.5,8.95,1.2,20.91,15.6,2.83,2.73,2.7,40.0,12.0,10.0,62.0,5.0,3.0,0.0,10.0,3.0,15.0,16.0,35.0,47.0,6.0,15.0,25.0,28.0,10.0,14.0,41.0,9.0,2.0,1.3,1.06,0.5,3.0,2.0,0.0,58.33,52.0,49.3,8.0,0.51,0.38,0.38,2.98,2.82,2.8,8476439,8478233,8479346,Brett Ritchie,Andrew Mangiapane,Dillon Dube
847745684814778481618,Compher-Sturm-Newhook,line,5,1780.0,0.58,0.62,0.65,17.39,1.14,1.18,4.25,0.59,11.06,7.78,1.11,1.15,1.12,13.0,13.0,8.0,34.0,1.0,1.0,0.0,4.0,0.0,9.0,11.0,12.0,25.0,1.0,2.0,21.0,10.0,4.0,2.0,22.0,4.0,0.0,0.66,0.48,0.0,1.0,0.0,0.0,34.79,26.0,26.76,1.0,0.24,0.06,0.06,1.32,1.34,1.31,10.39,0.82,0.8,2.41,0.3,5.66,4.0,0.8,0.81,0.79,11.0,3.0,7.0,21.0,3.0,0.0,0.0,2.0,0.0,7.0,2.0,8.0,11.0,1.0,2.0,6.0,16.0,5.0,7.0,10.0,4.0,0.0,0.26,0.56,0.0,2.0,1.0,0.0,20.26,14.0,13.71,3.0,0.17,0.0,0.0,0.99,0.97,0.95,8477456,8481477,8481618,J.T. Compher,Nico Sturm,Alex Newhook
847079484768898480027,Robertson-Pavelski-Faksa,line,32,1350.0,0.74,0.55,0.62,11.34,1.16,0.82,2.18,0.35,6.75,4.75,1.15,1.17,1.16,10.0,6.0,6.0,22.0,1.0,0.0,0.0,2.0,1.0,2.0,10.0,9.0,15.0,0.0,0.0,1.0,5.0,3.0,5.0,10.0,6.0,0.0,0.48,0.68,0.0,0.0,1.0,0.0,22.13,16.0,16.22,4.0,0.17,0.0,0.0,1.33,1.34,1.33,7.29,0.4,0.41,1.48,0.21,4.21,3.29,0.4,0.39,0.39,8.0,2.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,10.0,0.0,0.0,1.0,11.0,2.0,2.0,9.0,1.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,17.59,10.0,9.71,2.0,0.08,0.0,0.0,0.48,0.47,0.47,8470794,8476889,8480027,Joe Pavelski,Radek Faksa,Jason Robertson
847405384793938480053,Gregor-Couture-Chmelevski,line,9,2459.0,0.53,0.46,0.46,21.67,2.46,1.48,4.75,0.72,11.49,9.09,2.28,2.47,2.28,19.0,11.0,9.0,39.0,2.0,3.0,1.0,6.0,0.0,10.0,9.0,17.0,28.0,2.0,4.0,18.0,24.0,6.0,8.0,21.0,6.0,3.0,0.67,0.77,1.02,1.0,0.0,1.0,37.58,30.0,29.11,7.0,0.3,0.76,0.81,1.96,1.91,1.86,24.81,2.17,1.56,5.64,0.8,13.65,11.17,2.08,2.28,2.18,26.0,9.0,10.0,45.0,0.0,2.0,0.0,7.0,2.0,9.0,15.0,26.0,35.0,2.0,4.0,25.0,21.0,7.0,9.0,28.0,6.0,1.0,0.91,0.96,0.31,0.0,0.0,0.0,46.62,35.0,36.44,2.0,0.32,0.49,0.49,2.01,2.09,2.07,8474053,8479393,8480053,Logan Couture,Noah Gregor,Sasha Chmelevski
847740784774098477935,Duclair-Bennett-Verhaeghe,line,31,1918.0,0.6,0.55,0.55,21.22,1.95,1.61,4.77,0.77,11.51,8.39,1.87,2.05,1.96,21.0,8.0,10.0,39.0,0.0,2.0,0.0,1.0,2.0,9.0,15.0,21.0,29.0,2.0,4.0,14.0,13.0,5.0,10.0,21.0,6.0,2.0,0.68,0.76,0.51,0.0,0.0,0.0,40.91,29.0,29.93,7.0,0.33,0.31,0.32,1.96,2.07,2.04,16.9,1.31,1.12,3.9,0.53,9.95,7.18,1.3,1.29,1.27,20.0,4.0,8.0,32.0,0.0,2.0,0.0,3.0,1.0,7.0,11.0,20.0,24.0,0.0,0.0,9.0,16.0,8.0,4.0,19.0,5.0,0.0,0.73,0.58,0.0,0.0,0.0,0.0,31.33,24.0,23.39,2.0,0.23,0.22,0.22,1.33,1.29,1.29,8477407,8477409,8477935,Anthony Duclair,Carter Verhaeghe,Sam Bennett
847516984779348479977,Kane-Draisaitl-Yamamoto,line,28,7171.0,0.44,0.43,0.41,50.44,4.84,3.26,11.85,1.54,26.43,20.09,4.65,4.87,4.67,52.0,16.0,27.0,95.0,3.0,6.0,1.0,5.0,3.0,21.0,30.0,49.0,65.0,14.0,28.0,56.0,56.0,11.0,32.0,46.0,16.0,6.0,1.26,1.99,1.59,0.0,2.0,1.0,95.59,68.0,68.1,24.0,0.68,1.49,1.49,4.03,3.99,3.96,70.79,6.13,5.05,16.91,2.47,39.28,28.16,5.97,6.14,5.99,75.0,23.0,26.0,124.0,1.0,5.0,0.0,22.0,3.0,27.0,40.0,74.0,97.0,8.0,16.0,55.0,58.0,14.0,26.0,70.0,23.0,5.0,2.34,2.5,1.28,0.0,0.0,1.0,123.63,98.0,97.43,14.0,1.04,0.7,0.7,6.46,6.49,6.38,8475169,8477934,8479977,Evander Kane,Leon Draisaitl,Kailer Yamamoto
847690784775738479366,Walker-Brown-Maceachern,line,4,1023.0,0.56,0.48,0.41,5.59,0.91,0.5,1.01,0.15,2.6,1.83,0.89,0.94,0.92,6.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,7.0,1.0,2.0,3.0,8.0,4.0,3.0,2.0,4.0,1.0,0.13,0.53,0.25,0.0,0.0,0.0,10.78,7.0,7.02,2.0,0.11,0.0,0.0,1.02,1.05,1.03,7.42,0.72,0.44,1.68,0.23,3.9,3.03,0.71,0.71,0.71,6.0,4.0,2.0,12.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,5.0,9.0,1.0,2.0,5.0,17.0,0.0,3.0,7.0,2.0,1.0,0.14,0.26,0.32,1.0,0.0,0.0,12.05,10.0,9.96,3.0,0.09,0.32,0.32,0.49,0.5,0.5,8476907,8477573,8479366,Mackenzie MacEachern,Nathan Walker,Logan Brown
847662484785508480078,Panarin-Goodrow-Chytil,line,13,1165.0,0.35,0.36,0.42,11.69,1.2,0.9,2.94,0.48,6.61,4.87,1.15,1.2,1.15,13.0,4.0,3.0,20.0,0.0,2.0,0.0,4.0,0.0,5.0,6.0,13.0,17.0,2.0,4.0,4.0,8.0,1.0,4.0,10.0,6.0,1.0,0.3,0.65,0.25,0.0,0.0,0.0,19.9,17.0,17.12,4.0,0.19,0.37,0.37,1.01,1.03,1.01,17.43,2.23,1.42,3.61,0.55,8.92,6.28,2.12,2.2,2.08,16.0,7.0,12.0,35.0,1.0,2.0,0.0,6.0,0.0,5.0,9.0,15.0,22.0,1.0,2.0,5.0,7.0,3.0,9.0,11.0,9.0,3.0,0.41,1.09,0.74,0.0,1.0,0.0,33.94,23.0,22.53,7.0,0.29,0.37,0.68,1.85,1.78,1.76,8476624,8478550,8480078,Barclay Goodrow,Artemi Panarin,Filip Chytil
847689784793798480813,Sundqvist-Veleno-Smith,line,1,638.0,0.82,0.75,0.86,4.07,0.27,0.29,1.19,0.15,2.57,1.53,0.26,0.27,0.26,5.0,1.0,6.0,12.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,2.0,7.0,6.0,10.0,0.0,1.0,6.0,0.0,0.0,0.27,0.0,0.0,1.0,0.0,0.0,12.7,6.0,6.27,0.0,0.06,0.0,0.0,0.33,0.33,0.32,0.66,0.06,0.06,0.11,0.02,0.46,0.3,0.06,0.06,0.06,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.86,1.0,0.96,0.0,0.01,0.0,0.0,0.07,0.07,0.07,8476897,8479379,8480813,Oskar Sundqvist,Givani Smith,Joe Veleno
847188784764568477935,Huberdeau-Bennett-Hornqvist,line,11,937.0,0.6,0.68,0.65,9.6,0.64,0.66,2.16,0.27,5.43,3.85,0.63,0.69,0.69,12.0,1.0,4.0,17.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,11.0,12.0,1.0,2.0,9.0,12.0,1.0,0.0,11.0,2.0,0.0,0.39,0.25,0.0,0.0,1.0,0.0,17.77,13.0,13.87,0.0,0.13,0.03,0.03,0.74,0.81,0.8,4.89,0.42,0.33,0.97,0.15,2.71,2.42,0.42,0.42,0.42,6.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,6.0,3.0,1.0,5.0,2.0,0.0,0.18,0.24,0.0,0.0,0.0,0.0,7.72,7.0,6.82,1.0,0.07,0.0,0.0,0.49,0.48,0.48,8471887,8476456,8477935,Patric Hornqvist,Jonathan Huberdeau,Sam Bennett
847685184796198481711,Carcone-Galchenyuk-Maccelli,line,2,623.0,0.5,0.63,0.6,10.55,0.7,0.69,2.61,0.37,6.28,4.36,0.68,0.64,0.62,8.0,7.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,15.0,0.0,0.0,4.0,6.0,1.0,2.0,13.0,2.0,0.0,0.41,0.29,0.0,0.0,0.0,0.0,17.58,15.0,13.5,0.0,0.14,0.0,0.0,0.84,0.76,0.74,7.33,0.7,0.51,1.94,0.25,3.8,2.81,0.65,0.76,0.7,9.0,1.0,2.0,12.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,9.0,10.0,0.0,0.0,1.0,5.0,2.0,4.0,8.0,1.0,1.0,0.28,0.14,0.28,0.0,0.0,0.0,13.72,10.0,11.07,2.0,0.1,0.3,0.3,0.5,0.55,0.55,8476851,8479619,8481711,Alex Galchenyuk,Michael Carcone,Matias Maccelli
847741684824758482705,Bjorkstrand-Sillinger-Chinakhov,line,12,2250.0,0.63,0.59,0.55,21.68,1.83,1.49,4.85,0.68,12.05,9.1,1.75,1.79,1.71,18.0,12.0,14.0,44.0,2.0,3.0,0.0,5.0,0.0,10.0,10.0,16.0,28.0,3.0,6.0,17.0,13.0,8.0,4.0,23.0,5.0,2.0,0.73,0.58,0.52,1.0,1.0,0.0,42.98,30.0,29.55,2.0,0.31,0.53,0.53,1.6,1.57,1.54,18.07,1.08,1.15,4.73,0.72,10.16,7.16,1.07,1.09,1.08,20.0,5.0,5.0,30.0,2.0,1.0,0.0,4.0,3.0,5.0,10.0,18.0,23.0,2.0,4.0,19.0,19.0,7.0,1.0,23.0,2.0,0.0,0.83,0.25,0.0,2.0,0.0,0.0,31.34,25.0,25.57,0.0,0.24,0.07,0.07,1.25,1.26,1.26,8477416,8482475,8482705,Oliver Bjorkstrand,Yegor Chinakhov,Cole Sillinger
847745684793708480822,Jost-Compher-Kaut,line,2,706.0,0.69,0.56,0.6,3.76,0.23,0.24,0.81,0.12,2.69,1.91,0.22,0.24,0.23,5.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,3.0,4.0,3.0,0.0,5.0,1.0,0.0,0.14,0.09,0.0,0.0,1.0,0.0,9.54,6.0,6.4,0.0,0.05,0.0,0.0,0.28,0.29,0.28,2.77,0.1,0.19,0.67,0.08,1.81,1.15,0.1,0.1,0.1,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,10.0,8.0,0.0,0.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.98,4.0,3.94,0.0,0.04,0.0,0.0,0.14,0.14,0.14,8477456,8479370,8480822,J.T. Compher,Tyson Jost,Martin Kaut
847461384758558478904,Lorentz-Stepan-Fast,line,8,882.0,0.34,0.68,0.64,9.49,0.41,0.54,2.75,0.35,5.66,4.28,0.41,0.4,0.4,11.0,3.0,5.0,19.0,0.0,0.0,0.0,3.0,1.0,4.0,6.0,11.0,14.0,1.0,2.0,5.0,10.0,3.0,2.0,14.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,19.73,14.0,14.01,2.0,0.11,0.0,0.0,0.52,0.51,0.51,6.41,0.78,0.47,1.82,0.25,2.79,1.89,0.74,0.77,0.73,6.0,2.0,1.0,9.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,6.0,8.0,1.0,2.0,10.0,8.0,1.0,5.0,5.0,2.0,1.0,0.17,0.28,0.33,0.0,0.0,0.0,8.78,8.0,7.94,4.0,0.1,0.33,0.33,0.55,0.54,0.54,8474613,8475855,8478904,Derek Stepan,Jesper Fast,Steven Lorentz
847181784782118479291,Hunt-Rooney-Reaves,line,27,10098.0,0.51,0.4,0.41,64.45,5.73,4.47,15.34,2.19,36.22,26.05,5.56,5.82,5.65,67.0,23.0,27.0,117.0,0.0,7.0,0.0,22.0,1.0,31.0,29.0,67.0,90.0,12.0,30.0,70.0,130.0,17.0,26.0,66.0,18.0,6.0,1.59,2.31,1.83,0.0,0.0,0.0,119.18,90.0,91.02,15.0,0.93,1.84,1.84,4.81,4.88,4.83,89.92,5.43,5.67,21.94,2.99,52.8,39.17,5.27,5.47,5.32,93.0,35.0,44.0,172.0,5.0,4.0,0.0,25.0,4.0,43.0,47.0,88.0,123.0,9.0,24.0,79.0,84.0,32.0,23.0,111.0,11.0,6.0,2.85,1.26,1.31,3.0,1.0,1.0,171.97,128.0,128.38,8.0,1.15,0.52,0.4,6.18,6.21,6.06,8471817,8478211,8479291,Ryan Reaves,Dryden Hunt,Kevin Rooney
847353384808308482093,Jarvis-Staal-Svechnikov,line,8,620.0,0.38,0.57,0.53,6.37,0.27,0.34,1.46,0.18,3.85,2.89,0.27,0.29,0.29,9.0,0.0,3.0,12.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,6.0,0.0,0.0,7.0,5.0,0.0,2.0,8.0,1.0,0.0,0.19,0.08,0.0,3.0,0.0,0.0,12.83,9.0,9.75,1.0,0.07,0.0,0.0,0.34,0.36,0.36,6.15,0.44,0.36,1.49,0.17,3.01,2.53,0.44,0.42,0.42,5.0,3.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,7.0,1.0,2.0,3.0,3.0,1.0,2.0,6.0,2.0,0.0,0.2,0.25,0.0,0.0,1.0,0.0,8.66,8.0,7.71,2.0,0.07,0.0,0.0,0.52,0.5,0.49,8473533,8480830,8482093,Jordan Staal,Andrei Svechnikov,Seth Jarvis
847122884768898481641,Kiviranta-Faksa-Radulov,line,11,684.0,0.7,0.58,0.53,6.79,0.84,0.46,1.9,0.23,3.35,2.21,0.75,0.89,0.79,7.0,2.0,2.0,11.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,6.0,8.0,2.0,4.0,4.0,6.0,0.0,2.0,6.0,1.0,2.0,0.16,0.14,0.54,1.0,0.0,0.0,11.13,9.0,9.14,0.0,0.1,0.68,0.68,0.26,0.26,0.24,5.5,0.36,0.44,1.2,0.18,3.45,2.37,0.35,0.38,0.37,5.0,3.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,0.0,0.0,7.0,1.0,0.0,0.2,0.16,0.0,0.0,0.0,0.0,8.46,8.0,8.41,0.0,0.09,0.16,0.16,0.29,0.3,0.29,8471228,8476889,8481641,Alexander Radulov,Radek Faksa,Joel Kiviranta
847839884784318479400,Svechnikov-Dubois-Connor,line,43,20378.0,0.53,0.51,0.52,178.08,17.39,12.75,41.53,5.9,100.47,72.96,16.59,17.52,16.73,187.0,64.0,77.0,328.0,16.0,19.0,5.0,34.0,5.0,76.0,101.0,171.0,235.0,24.0,46.0,149.0,146.0,43.0,74.0,171.0,64.0,16.0,5.31,7.74,4.34,2.0,11.0,3.0,330.38,251.0,252.96,53.0,2.66,3.48,3.48,16.56,16.67,16.34,169.93,15.21,11.37,40.67,5.36,92.86,69.52,14.87,15.35,15.01,178.0,57.0,76.0,311.0,14.0,12.0,2.0,33.0,5.0,69.0,102.0,164.0,221.0,22.0,44.0,173.0,134.0,45.0,53.0,178.0,43.0,14.0,5.88,5.16,4.18,5.0,5.0,4.0,310.58,235.0,235.4,39.0,2.35,2.25,2.25,15.31,15.48,15.25,8478398,8478431,8479400,Kyle Connor,Evgeny Svechnikov,Pierre-Luc Dubois
847061284788738480870,Groulx-Getzlaf-Terry,line,4,880.0,0.52,0.33,0.4,4.5,0.46,0.3,0.96,0.13,2.42,1.73,0.46,0.46,0.45,5.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,11.0,6.0,0.0,0.0,3.0,3.0,0.0,0.05,0.41,0.0,0.0,1.0,0.0,6.97,6.0,6.05,0.0,0.06,0.0,0.0,0.52,0.52,0.51,5.97,0.42,0.45,1.28,0.19,3.82,2.84,0.42,0.42,0.42,5.0,4.0,5.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,9.0,0.0,0.0,6.0,7.0,1.0,3.0,6.0,3.0,0.0,0.12,0.3,0.0,0.0,0.0,0.0,14.62,9.0,9.08,1.0,0.09,0.0,0.0,0.51,0.52,0.51,8470612,8478873,8480870,Ryan Getzlaf,Troy Terry,Benoit-Olivier Groulx
847639284780408478424,Harkins-Lowry-Poganski,line,7,2601.0,0.32,0.4,0.39,15.33,0.93,0.99,3.71,0.49,9.09,6.79,0.93,0.99,0.99,17.0,5.0,9.0,31.0,1.0,0.0,0.0,6.0,0.0,8.0,7.0,16.0,21.0,3.0,6.0,26.0,17.0,0.0,5.0,17.0,5.0,0.0,0.4,0.53,0.0,1.0,0.0,0.0,32.71,22.0,23.09,3.0,0.2,0.0,0.13,1.01,1.07,1.07,24.93,1.96,1.68,6.15,0.74,14.12,10.35,1.9,1.84,1.79,28.0,7.0,11.0,46.0,3.0,3.0,0.0,3.0,0.0,13.0,13.0,25.0,32.0,2.0,4.0,21.0,16.0,5.0,8.0,28.0,4.0,3.0,0.71,0.44,0.81,2.0,0.0,1.0,43.09,35.0,32.76,5.0,0.35,0.62,0.62,1.69,1.59,1.54,8476392,8478040,8478424,Adam Lowry,Austin Poganski,Jansen Harkins
847847284793838479390,Raddysh-Katchouk-Joseph,line,2,631.0,0.61,0.47,0.44,5.08,0.54,0.32,1.15,0.18,2.63,2.19,0.52,0.52,0.5,3.0,4.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,7.0,4.0,11.0,1.0,7.0,1.0,0.0,3.0,4.0,0.0,0.07,0.47,0.0,0.0,0.0,0.0,8.67,7.0,6.63,0.0,0.07,0.09,0.09,0.52,0.5,0.49,6.7,0.34,0.43,1.41,0.18,3.75,2.88,0.34,0.36,0.36,9.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,9.0,9.0,2.0,7.0,3.0,9.0,0.0,0.0,9.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,11.1,9.0,9.8,0.0,0.09,0.0,0.0,0.43,0.46,0.46,8478472,8479383,8479390,Mathieu Joseph,Boris Katchouk,Taylor Raddysh
847517084774028479385,Buchnevich-Schenn-Kyrou,line,17,4036.0,0.53,0.5,0.49,40.72,3.44,2.63,9.5,1.41,21.31,16.72,3.36,3.58,3.49,40.0,15.0,14.0,69.0,5.0,3.0,1.0,8.0,2.0,8.0,29.0,35.0,50.0,7.0,25.0,30.0,16.0,8.0,9.0,43.0,8.0,4.0,1.3,1.08,1.06,2.0,2.0,1.0,72.35,55.0,57.24,2.0,0.54,0.45,0.45,3.53,3.66,3.65,41.03,3.09,2.46,9.08,1.27,23.49,17.61,3.04,3.06,3.01,47.0,10.0,11.0,68.0,1.0,2.0,1.0,13.0,3.0,13.0,25.0,46.0,56.0,7.0,17.0,29.0,19.0,18.0,8.0,47.0,8.0,2.0,1.6,0.94,0.56,0.0,1.0,0.0,66.82,57.0,56.54,5.0,0.5,0.47,0.47,3.13,3.07,3.04,8475170,8477402,8479385,Brayden Schenn,Pavel Buchnevich,Jordan Kyrou
