lineId,playerNames,position,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,goalsFor_per60,dZoneGiveaways_per60,corsi_influence_on_player1,corsi_influence_on_player2,corsi_influence_on_player1_stdDevs,corsi_influence_on_player2_stdDevs,combined_corsi_influence
84740138478970,Cole-Chatfield,pairing,13,6360.0,0.56,0.62,0.6,56.15,3.99,3.55,13.83,1.76,31.38,23.49,3.79,3.91,3.72,57.0,21.0,28.0,106.0,2.0,4.0,0.0,16.0,0.0,29.0,27.0,55.0,76.0,13.0,29.0,65.0,48.0,10.0,16.0,64.0,11.0,3.0,1.88,1.37,0.73,1.0,1.0,0.0,104.23,78.0,77.41,9.0,0.73,0.73,0.56,4.17,4.1,3.98,37.11,3.17,2.43,8.85,1.25,21.25,16.05,3.1,3.22,3.14,41.0,12.0,11.0,64.0,2.0,1.0,0.0,9.0,2.0,16.0,23.0,39.0,51.0,4.0,8.0,49.0,60.0,8.0,21.0,40.0,10.0,3.0,1.13,1.21,0.84,0.0,1.0,1.0,66.48,53.0,54.4,13.0,0.5,0.27,0.27,3.4,3.47,3.41,8474013,8478970,Ian Cole,Jalen Chatfield,1.1320754716981132,5.094339622641509,0.11009283636614542,0.1230555421044986,5.344774081125989,5.620855772176872,0.233148378470644
84784698481575,Chabot-Thomson,pairing,15,7689.0,0.49,0.56,0.53,74.21,5.56,5.02,16.4,2.29,42.71,31.02,5.48,5.45,5.37,83.0,20.0,40.0,143.0,6.0,4.0,1.0,13.0,3.0,34.0,43.0,77.0,97.0,8.0,16.0,62.0,80.0,15.0,29.0,83.0,18.0,2.0,2.81,2.18,0.57,2.0,4.0,0.0,142.64,103.0,101.38,15.0,1.03,0.55,0.55,6.03,5.92,5.88,66.18,5.79,4.72,15.21,2.13,36.8,27.34,5.63,5.97,5.79,64.0,28.0,20.0,112.0,7.0,3.0,0.0,16.0,0.0,24.0,42.0,57.0,85.0,5.0,10.0,62.0,52.0,12.0,17.0,61.0,28.0,3.0,1.76,3.38,0.66,2.0,4.0,1.0,114.6,92.0,94.45,10.0,0.98,0.22,0.22,6.55,6.74,6.56,8478469,8481575,Thomas Chabot,Lassi Thomson,2.809207959422552,7.023019898556379,0.06921312220664283,0.133240196856644,4.4741116713916105,5.837770108079937,0.20245331906328684
84784768481609,Capobianco-Kolyachonok,pairing,17,11224.0,0.48,0.46,0.45,75.62,6.21,5.07,18.03,2.47,42.35,30.87,6.05,6.03,5.87,70.0,35.0,44.0,149.0,6.0,4.0,0.0,10.0,1.0,42.0,42.0,64.0,99.0,10.0,20.0,71.0,82.0,31.0,35.0,81.0,18.0,6.0,2.49,2.2,1.53,2.0,3.0,1.0,141.81,105.0,101.07,23.0,1.05,0.48,0.4,6.86,6.64,6.48,91.78,6.85,6.26,21.25,2.98,53.84,38.83,6.63,6.95,6.72,91.0,39.0,43.0,173.0,4.0,5.0,0.0,14.0,3.0,54.0,50.0,87.0,126.0,6.0,12.0,87.0,95.0,23.0,35.0,99.0,29.0,2.0,3.04,3.22,0.58,3.0,1.0,0.0,181.74,130.0,134.55,22.0,1.29,1.0,1.0,7.13,7.25,7.14,8478476,8481609,Kyle Capobianco,Vladislav Kolyachonok,1.924447612259444,7.377049180327869,0.012675191174627232,0.01619699646643108,3.2699581618620384,3.3449661100588695,0.02887218764105831
84764578476467,Oleksiak-Larsson,pairing,60,18504.0,0.48,0.51,0.49,130.76,11.38,8.99,31.91,4.41,74.49,53.8,11.12,11.45,11.2,125.0,60.0,70.0,255.0,10.0,12.0,2.0,36.0,3.0,52.0,72.0,115.0,175.0,18.0,39.0,137.0,111.0,32.0,51.0,133.0,43.0,9.0,4.0,5.14,2.24,3.0,4.0,3.0,255.28,185.0,185.67,36.0,1.86,2.44,2.32,10.92,10.97,10.83,141.88,12.52,9.16,33.76,4.66,77.29,58.6,12.21,12.45,12.14,138.0,58.0,50.0,246.0,20.0,10.0,3.0,43.0,3.0,57.0,63.0,118.0,176.0,16.0,37.0,149.0,139.0,37.0,46.0,142.0,43.0,11.0,4.1,5.36,3.07,6.0,10.0,4.0,247.09,196.0,196.86,24.0,1.9,2.17,2.17,12.25,12.2,12.06,8476457,8476467,Adam Larsson,Jamie Oleksiak,1.945525291828794,7.003891050583658,0.02151448523006322,0.001599188314675315,3.4582187997086877,3.0340597575179133,0.023113673544738533
84785678479402,Bean-Kukan,pairing,21,8302.0,0.49,0.55,0.51,73.44,7.0,4.95,17.37,2.32,38.69,28.68,6.61,7.01,6.61,72.0,27.0,42.0,141.0,9.0,9.0,3.0,14.0,3.0,28.0,36.0,63.0,90.0,10.0,22.0,54.0,52.0,17.0,21.0,70.0,21.0,8.0,1.95,2.63,2.42,3.0,3.0,3.0,139.11,99.0,98.34,10.0,1.03,2.54,2.23,5.8,5.73,5.6,71.45,7.41,5.3,15.03,2.21,39.24,27.82,7.11,7.32,7.03,76.0,21.0,17.0,114.0,7.0,7.0,1.0,17.0,2.0,31.0,33.0,69.0,90.0,4.0,8.0,60.0,53.0,22.0,14.0,62.0,28.0,7.0,2.2,3.44,1.77,4.0,0.0,3.0,116.6,97.0,97.39,4.0,1.1,1.13,1.13,7.37,7.29,7.09,8478567,8479402,Dean Kukan,Jake Bean,3.902674054444712,4.336304504938568,0.059042617636464845,0.06491839861786697,4.257498708230093,4.382641990993234,0.12396101625433181
84756908477507,Zadorov-Tanev,pairing,57,6705.0,0.46,0.51,0.49,51.43,3.63,3.31,12.17,1.72,29.13,22.04,3.57,3.64,3.58,57.0,15.0,22.0,94.0,2.0,4.0,0.0,13.0,0.0,19.0,34.0,55.0,70.0,8.0,16.0,34.0,48.0,7.0,34.0,55.0,17.0,0.0,1.66,1.97,0.0,0.0,2.0,0.0,95.42,72.0,72.96,20.0,0.68,0.39,0.36,3.95,3.96,3.93,53.22,4.35,3.53,12.51,1.69,29.62,22.31,4.32,4.36,4.33,52.0,22.0,17.0,91.0,4.0,3.0,0.0,8.0,3.0,22.0,34.0,48.0,70.0,7.0,14.0,31.0,54.0,12.0,12.0,56.0,16.0,2.0,1.86,1.85,0.63,2.0,1.0,1.0,91.74,74.0,74.24,3.0,0.73,0.43,0.43,4.65,4.65,4.63,8475690,8477507,Christopher Tanev,Nikita Zadorov,1.0738255033557047,10.738255033557046,0.008613241202047539,0.023454770695470806,3.183446129572678,3.4995432965555344,0.032068011897518345
84768538480950,Rielly-Lyubushkin,pairing,30,17273.0,0.53,0.53,0.53,158.88,14.46,11.11,35.96,5.1,89.15,64.23,14.23,14.79,14.56,156.0,64.0,70.0,290.0,14.0,5.0,1.0,26.0,10.0,73.0,92.0,142.0,206.0,25.0,64.0,150.0,176.0,46.0,55.0,151.0,59.0,10.0,4.46,7.19,2.8,5.0,6.0,3.0,298.14,220.0,224.72,34.0,2.31,0.95,0.95,15.82,16.2,16.04,145.06,12.77,9.58,34.55,4.79,78.61,58.7,11.91,12.62,11.76,150.0,49.0,63.0,262.0,14.0,14.0,2.0,39.0,5.0,50.0,77.0,136.0,185.0,17.0,40.0,134.0,189.0,34.0,49.0,148.0,38.0,13.0,4.25,4.51,4.01,3.0,7.0,4.0,256.5,199.0,195.9,30.0,2.0,3.4,3.36,11.4,11.21,11.04,8476853,8480950,Morgan Rielly,Ilya Lyubushkin,2.917848665547386,7.086203902043652,0.028275755569610483,0.061161433631506446,3.602221370365787,4.302625575625223,0.08943718920111693
84740138476958,Slavin-Cole,pairing,64,10581.0,0.59,0.59,0.62,92.04,8.83,6.68,22.18,3.06,50.55,36.71,8.59,9.0,8.75,95.0,33.0,42.0,170.0,10.0,8.0,0.0,19.0,7.0,46.0,38.0,85.0,118.0,15.0,31.0,95.0,78.0,23.0,28.0,97.0,23.0,8.0,3.58,3.11,2.14,5.0,4.0,1.0,173.76,128.0,130.5,13.0,1.39,1.48,1.28,8.94,9.14,9.03,59.15,6.19,3.79,14.48,1.85,29.8,22.89,5.91,6.13,5.84,57.0,22.0,38.0,117.0,8.0,8.0,4.0,9.0,1.0,17.0,36.0,49.0,71.0,14.0,31.0,66.0,75.0,21.0,37.0,57.0,12.0,10.0,1.59,1.58,3.02,3.0,1.0,4.0,115.0,79.0,77.89,29.0,0.79,2.56,2.99,4.0,3.91,3.82,8474013,8476958,Ian Cole,Jaccob Slavin,3.4023249220300538,4.42302239863907,0.08036230200189187,0.047465558930663176,4.711568609305079,4.010928739783125,0.12782786093255505
84754558477220,Schmidt-Dillon,pairing,49,10046.0,0.53,0.52,0.53,94.66,8.96,6.7,21.3,2.94,52.95,39.14,8.68,9.0,8.72,97.0,35.0,41.0,173.0,6.0,8.0,0.0,17.0,2.0,54.0,45.0,91.0,126.0,14.0,37.0,77.0,66.0,22.0,26.0,93.0,33.0,6.0,3.07,4.19,1.7,2.0,3.0,1.0,174.7,132.0,133.27,22.0,1.39,1.8,1.8,8.55,8.62,8.49,85.86,8.04,5.81,19.77,2.76,45.12,34.49,7.77,8.06,7.79,85.0,31.0,44.0,160.0,4.0,7.0,1.0,20.0,0.0,34.0,51.0,81.0,112.0,14.0,40.0,69.0,68.0,22.0,36.0,81.0,26.0,9.0,2.35,3.27,2.42,0.0,1.0,3.0,161.06,116.0,116.87,22.0,1.21,1.47,1.47,7.78,7.79,7.7,8475455,8477220,Brenden Dillon,Nate Schmidt,2.1501094963169423,7.8837348198287875,0.00536500702785514,0.013333778440923538,3.1142647409149857,3.283984854271301,0.018698785468778678
84718738476906,Gostisbehere-Stralman,pairing,55,13484.0,0.5,0.51,0.48,116.37,10.37,7.85,27.56,3.84,63.63,46.75,9.95,10.18,9.77,125.0,35.0,56.0,216.0,13.0,12.0,1.0,34.0,3.0,41.0,57.0,112.0,147.0,23.0,55.0,97.0,85.0,22.0,47.0,114.0,40.0,6.0,3.41,5.36,1.6,6.0,6.0,1.0,206.3,160.0,154.69,24.0,1.63,2.11,2.11,9.88,9.75,9.55,122.71,10.43,8.4,28.72,4.03,71.33,51.1,10.21,10.7,10.48,126.0,48.0,34.0,208.0,9.0,8.0,2.0,37.0,7.0,46.0,67.0,117.0,165.0,19.0,49.0,109.0,82.0,23.0,44.0,128.0,39.0,7.0,4.01,4.49,1.93,2.0,4.0,3.0,220.77,174.0,181.59,17.0,1.73,1.53,1.53,10.63,10.93,10.82,8471873,8476906,Anton Stralman,Shayne Gostisbehere,3.470780183921685,6.407594185701573,-0.00759911166358429,0.010865555128555415,2.8381529565729866,3.231416256347055,0.003266443464971125
84713038478911,Edler-Roy,pairing,28,16943.0,0.64,0.62,0.65,193.13,17.33,12.83,46.4,6.56,106.92,78.96,16.48,17.07,16.27,204.0,65.0,87.0,356.0,17.0,25.0,3.0,48.0,4.0,86.0,89.0,187.0,252.0,25.0,58.0,138.0,94.0,23.0,37.0,198.0,54.0,17.0,6.16,6.24,4.94,7.0,7.0,3.0,354.44,269.0,268.83,29.0,2.65,4.24,4.24,15.75,15.69,15.43,106.61,9.96,7.18,23.28,3.27,57.19,43.11,9.69,10.22,9.93,110.0,34.0,70.0,214.0,7.0,6.0,0.0,23.0,4.0,43.0,61.0,103.0,137.0,19.0,38.0,122.0,125.0,13.0,31.0,96.0,43.0,5.0,3.21,5.45,1.3,2.0,5.0,0.0,215.7,144.0,144.97,23.0,1.49,0.97,0.97,10.48,10.7,10.52,8471303,8478911,Alexander Edler,Matt Roy,3.612111196364281,6.161836746739066,0.13129025459168314,0.10163871444799266,5.796239939238012,5.164716898418508,0.2329289690396758
84752338476967,Kulak-Savard,pairing,21,8854.0,0.42,0.51,0.5,69.7,4.96,4.66,17.49,2.36,39.04,27.49,4.87,4.98,4.89,78.0,18.0,43.0,139.0,2.0,6.0,0.0,24.0,4.0,23.0,37.0,76.0,94.0,6.0,12.0,65.0,68.0,13.0,35.0,76.0,17.0,3.0,2.15,1.82,0.98,2.0,0.0,0.0,137.77,96.0,95.67,27.0,0.96,1.3,1.3,4.62,4.59,4.56,70.23,6.74,4.79,16.44,2.26,38.32,28.45,6.6,6.89,6.74,73.0,24.0,36.0,133.0,13.0,7.0,1.0,11.0,2.0,23.0,41.0,60.0,84.0,7.0,14.0,65.0,66.0,12.0,23.0,68.0,22.0,7.0,1.74,2.92,2.08,3.0,6.0,4.0,135.62,97.0,99.06,15.0,1.0,1.54,1.54,6.21,6.35,6.33,8475233,8476967,David Savard,Brett Kulak,0.8131917777275808,10.97808899932234,0.03337824583060883,-0.031319159071315106,3.7108949889961256,2.3329597559931345,0.0020590867592937268
84773598480800,Hughes-Poolman,pairing,36,16436.0,0.45,0.52,0.51,125.9,9.75,8.45,30.62,4.2,74.38,53.58,9.55,9.65,9.45,132.0,49.0,77.0,258.0,7.0,7.0,1.0,32.0,2.0,58.0,75.0,125.0,174.0,16.0,35.0,118.0,77.0,31.0,36.0,143.0,33.0,5.0,4.26,4.08,1.41,3.0,3.0,1.0,251.98,181.0,177.53,26.0,1.73,1.51,1.51,9.98,9.84,9.72,126.44,11.85,8.74,29.25,4.19,67.53,51.42,11.49,12.07,11.7,130.0,43.0,64.0,237.0,8.0,11.0,0.0,25.0,4.0,48.0,77.0,122.0,165.0,19.0,41.0,115.0,100.0,32.0,39.0,122.0,39.0,12.0,3.7,5.01,3.13,3.0,2.0,3.0,242.98,173.0,176.61,23.0,1.81,2.29,2.29,11.38,11.5,11.28,8477359,8480800,Tucker Poolman,Quinn Hughes,1.533219761499148,5.694816256996837,0.04264228386584895,0.0008543404483991601,3.9082018891413206,3.0181958736461434,0.04349662431424811
84757908477507,Zadorov-Gudbranson,pairing,71,56694.0,0.57,0.6,0.59,565.57,42.02,36.41,137.38,18.13,319.41,233.65,40.68,42.44,41.1,534.0,253.0,254.0,1041.0,37.0,34.0,0.0,144.0,13.0,246.0,313.0,497.0,750.0,95.0,232.0,397.0,534.0,112.0,176.0,618.0,142.0,27.0,17.21,17.37,7.44,19.0,16.0,2.0,1066.77,787.0,799.7,90.0,7.48,6.08,5.79,43.7,44.17,43.5,394.34,32.23,25.27,96.76,12.99,212.19,160.56,31.43,32.01,31.21,405.0,135.0,142.0,682.0,30.0,41.0,5.0,108.0,23.0,147.0,191.0,375.0,510.0,75.0,180.0,390.0,435.0,124.0,161.0,405.0,102.0,33.0,11.34,12.39,8.5,11.0,10.0,9.0,667.11,540.0,530.49,106.0,5.22,6.44,6.22,31.22,30.95,30.63,8475790,8477507,Erik Gudbranson,Nikita Zadorov,2.349454968779765,5.714890464599429,0.12204038992818766,0.12909344664731037,5.599234905733789,5.749451987367594,0.25113383657549804
84763128479398,Girard-Manson,pairing,11,6508.0,0.43,0.52,0.48,52.31,3.75,3.34,12.89,1.71,29.51,21.8,3.67,3.77,3.69,53.0,20.0,37.0,110.0,4.0,3.0,0.0,10.0,3.0,20.0,33.0,49.0,69.0,3.0,6.0,59.0,48.0,19.0,13.0,58.0,14.0,1.0,1.75,1.74,0.26,2.0,2.0,0.0,112.92,73.0,73.97,4.0,0.69,0.27,0.27,4.17,4.2,4.11,57.29,4.9,3.9,13.82,1.9,30.69,23.79,4.82,4.93,4.84,55.0,24.0,22.0,101.0,7.0,6.0,0.0,10.0,1.0,17.0,38.0,48.0,72.0,5.0,10.0,48.0,56.0,15.0,12.0,54.0,18.0,7.0,1.22,2.07,1.61,2.0,5.0,0.0,99.0,79.0,78.07,7.0,0.81,1.03,1.03,4.68,4.68,4.64,8476312,8479398,Josh Manson,Samuel Girard,2.212661339889366,2.212661339889366,0.009811332988953314,0.002084557835513534,3.208963271845256,3.044397231869514,0.011895890824466848
84758258477810,Hanley-Hakanpaa,pairing,34,12854.0,0.56,0.51,0.53,92.89,7.37,6.53,21.86,2.98,51.66,37.61,7.29,7.45,7.36,85.0,43.0,43.0,171.0,7.0,4.0,2.0,29.0,5.0,39.0,44.0,78.0,121.0,10.0,29.0,105.0,139.0,19.0,28.0,101.0,19.0,8.0,3.03,2.32,2.03,2.0,1.0,4.0,170.35,128.0,127.56,22.0,1.34,1.04,1.04,7.67,7.72,7.66,81.45,5.76,4.96,20.0,2.58,45.08,34.62,5.64,5.74,5.63,85.0,28.0,50.0,163.0,10.0,6.0,3.0,20.0,4.0,27.0,46.0,75.0,103.0,17.0,40.0,80.0,111.0,16.0,40.0,93.0,14.0,6.0,2.31,1.78,1.67,1.0,5.0,4.0,163.26,113.0,112.66,20.0,1.01,1.41,1.41,5.36,5.35,5.31,8475825,8477810,Jani Hakanpaa,Joel Hanley,1.960479228255796,6.161506145946787,0.041131224199028205,-0.0066406824146980625,3.8760191090554974,2.8585657294250497,0.03449054178433014
84769238477435,Graves-Severson,pairing,65,23220.0,0.5,0.51,0.49,186.58,16.3,11.66,42.84,5.95,100.53,77.72,15.69,16.31,15.71,184.0,71.0,93.0,348.0,19.0,15.0,6.0,48.0,7.0,65.0,101.0,165.0,236.0,24.0,57.0,207.0,129.0,38.0,58.0,183.0,56.0,16.0,5.34,6.78,4.19,5.0,8.0,6.0,348.07,255.0,254.41,42.0,2.41,3.45,3.45,15.27,15.3,14.94,189.94,16.32,12.04,45.11,6.24,104.39,79.89,15.89,16.42,15.97,185.0,79.0,71.0,335.0,12.0,8.0,2.0,49.0,4.0,72.0,119.0,173.0,252.0,23.0,55.0,191.0,164.0,62.0,60.0,196.0,56.0,12.0,6.1,6.97,3.25,6.0,4.0,2.0,337.75,264.0,266.83,27.0,2.48,1.76,1.79,17.02,17.07,16.85,8476923,8477435,Damon Severson,Ryan Graves,2.945736434108527,6.511627906976744,0.016801761973467166,-0.01518924076021555,3.3578464984007694,2.6764972252319237,0.0016125212132516165
84758258481581,Harley-Hakanpaa,pairing,31,10037.0,0.5,0.52,0.52,79.45,5.6,4.87,19.43,2.53,44.51,34.06,5.51,5.6,5.52,82.0,29.0,41.0,152.0,4.0,2.0,0.0,21.0,1.0,45.0,38.0,78.0,107.0,7.0,14.0,70.0,98.0,16.0,19.0,86.0,22.0,3.0,2.21,2.39,1.0,2.0,1.0,1.0,151.73,111.0,110.71,14.0,1.01,0.41,0.41,6.19,6.19,6.12,72.17,5.63,4.8,17.81,2.48,40.48,29.79,5.48,5.62,5.45,74.0,27.0,41.0,142.0,6.0,6.0,1.0,19.0,1.0,36.0,33.0,68.0,95.0,7.0,14.0,55.0,89.0,15.0,27.0,79.0,19.0,3.0,2.17,2.45,1.02,5.0,1.0,0.0,141.5,101.0,100.1,19.0,0.99,1.09,1.09,5.54,5.52,5.42,8475825,8481581,Jani Hakanpaa,Thomas Harley,1.4346916409285644,5.021420743249975,0.050993241859512595,-0.015721370347147046,4.086061870793458,2.6651638478349824,0.03527187151236555
84757908479976,Valimaki-Gudbranson,pairing,8,6249.0,0.52,0.52,0.51,61.95,4.47,3.64,15.78,2.2,34.14,26.76,4.33,4.66,4.53,63.0,24.0,29.0,116.0,4.0,6.0,2.0,13.0,0.0,28.0,36.0,59.0,83.0,9.0,21.0,43.0,49.0,10.0,13.0,71.0,13.0,3.0,2.08,1.41,0.98,1.0,2.0,1.0,124.08,87.0,92.43,8.0,0.74,1.31,1.23,3.98,4.18,4.14,60.3,4.09,3.85,15.51,2.22,33.45,24.88,4.06,3.77,3.74,59.0,25.0,24.0,108.0,2.0,4.0,0.0,20.0,3.0,29.0,26.0,57.0,82.0,11.0,25.0,42.0,50.0,14.0,14.0,71.0,10.0,3.0,2.09,1.1,0.89,2.0,0.0,0.0,98.36,84.0,77.32,4.0,0.79,0.67,0.67,4.21,3.89,3.87,8475790,8479976,Erik Gudbranson,Juuso Valimaki,2.304368698991839,4.608737397983678,0.029378994582585083,0.002579132473622403,3.6257183237398154,3.0549307582177967,0.031958127056207486
84745788478136,Middleton-Karlsson,pairing,32,27172.0,0.54,0.5,0.52,243.61,21.21,16.96,58.19,8.1,133.35,98.19,20.39,20.94,20.12,246.0,90.0,96.0,432.0,16.0,15.0,2.0,54.0,14.0,108.0,129.0,230.0,320.0,32.0,85.0,251.0,215.0,77.0,60.0,247.0,71.0,18.0,7.46,8.78,4.97,10.0,4.0,2.0,423.75,336.0,331.34,36.0,3.54,2.68,2.91,21.83,21.52,21.08,226.94,18.41,15.04,53.78,7.39,125.85,95.53,18.03,18.67,18.3,220.0,96.0,123.0,439.0,11.0,9.0,2.0,62.0,7.0,105.0,122.0,209.0,305.0,36.0,98.0,228.0,177.0,62.0,45.0,231.0,72.0,13.0,6.64,8.43,3.33,3.0,5.0,3.0,447.84,316.0,320.96,20.0,3.12,1.75,1.75,19.77,20.11,19.77,8474578,8478136,Erik Karlsson,Jacob Middleton,2.119829235978213,4.769615780950979,-0.024815541869754543,0.04880859931995185,2.47147479067775,4.0395330195769175,0.023993057450197308
84769318480831,Mccabe-Regula,pairing,12,8394.0,0.51,0.46,0.44,61.92,5.17,4.36,14.87,1.96,34.04,24.6,4.97,5.16,4.97,67.0,18.0,38.0,123.0,6.0,6.0,1.0,21.0,3.0,23.0,26.0,61.0,79.0,13.0,26.0,74.0,75.0,26.0,29.0,65.0,16.0,4.0,1.89,2.17,1.11,4.0,1.0,1.0,121.3,85.0,84.05,22.0,0.91,1.31,1.31,4.76,4.72,4.65,77.04,4.93,5.09,17.7,2.5,46.19,33.6,4.86,5.05,4.99,76.0,34.0,34.0,144.0,7.0,2.0,0.0,19.0,4.0,48.0,30.0,69.0,103.0,13.0,26.0,53.0,74.0,21.0,24.0,94.0,14.0,2.0,2.68,1.63,0.63,3.0,3.0,1.0,148.52,110.0,113.05,19.0,1.04,0.36,0.36,5.61,5.73,5.68,8476931,8480831,Jake McCabe,Alec Regula,2.573266619013581,9.43531093638313,-0.011184327208061562,0.055770496117910295,2.761794487108343,4.187808563255677,0.044586168909848733
84752278481014,Romanov-Wideman,pairing,41,12904.0,0.46,0.54,0.53,115.43,7.6,7.28,28.26,3.78,66.19,49.9,7.47,7.49,7.36,120.0,43.0,59.0,222.0,9.0,9.0,2.0,29.0,2.0,59.0,55.0,111.0,154.0,15.0,33.0,108.0,119.0,24.0,39.0,134.0,27.0,2.0,3.93,3.17,0.51,5.0,3.0,1.0,215.52,163.0,158.96,31.0,1.49,0.99,0.99,8.1,7.95,7.86,106.11,8.93,7.38,25.02,3.34,59.14,43.19,8.6,9.06,8.72,107.0,40.0,42.0,189.0,9.0,7.0,3.0,24.0,3.0,57.0,47.0,98.0,138.0,14.0,31.0,109.0,112.0,24.0,56.0,112.0,25.0,10.0,3.04,3.26,2.63,3.0,1.0,5.0,195.83,147.0,150.62,45.0,1.54,1.31,1.31,9.16,9.27,9.11,8475227,8481014,Chris Wideman,Alexander Romanov,2.510849349039057,8.648481091134531,0.049135273972602866,0.0440991656050419,4.046490586334027,3.9392307794313686,0.09323443957764477
84740908478451,Smith-Bear,pairing,16,6539.0,0.54,0.57,0.57,72.88,6.84,5.13,18.23,2.41,39.13,28.26,6.4,7.17,6.69,65.0,35.0,28.0,128.0,5.0,9.0,1.0,15.0,5.0,31.0,35.0,60.0,95.0,7.0,14.0,59.0,46.0,10.0,22.0,69.0,24.0,7.0,1.9,2.91,2.03,3.0,1.0,1.0,134.85,100.0,105.0,11.0,1.07,2.33,2.33,5.57,5.8,5.7,56.51,5.76,4.04,12.59,1.77,29.87,21.96,5.57,5.66,5.47,57.0,19.0,22.0,98.0,6.0,6.0,1.0,14.0,0.0,15.0,35.0,51.0,70.0,7.0,14.0,55.0,46.0,15.0,21.0,50.0,20.0,6.0,1.52,2.4,1.84,2.0,3.0,1.0,93.75,76.0,73.49,15.0,0.85,1.57,1.57,5.04,4.97,4.88,8474090,8478451,Brendan Smith,Ethan Bear,2.7527144823367484,6.055971861140847,0.05323190317649784,0.05910506466118437,4.133741222200381,4.2588287145215,0.11233696783768221
84769798478452,Jones-Gustafsson,pairing,37,7164.0,0.47,0.5,0.49,49.21,3.56,3.24,10.83,1.55,29.81,22.02,3.49,3.52,3.45,57.0,14.0,20.0,91.0,3.0,1.0,0.0,12.0,2.0,17.0,36.0,54.0,68.0,7.0,14.0,45.0,38.0,13.0,22.0,59.0,10.0,2.0,1.93,1.11,0.51,3.0,0.0,0.0,88.69,71.0,69.72,16.0,0.66,0.22,0.22,3.99,3.94,3.88,51.2,4.06,3.21,12.35,1.7,29.55,22.13,3.96,4.21,4.1,52.0,21.0,19.0,92.0,2.0,3.0,0.0,12.0,3.0,24.0,29.0,50.0,71.0,7.0,14.0,36.0,45.0,24.0,20.0,58.0,13.0,2.0,1.8,1.56,0.7,1.0,0.0,1.0,96.35,73.0,75.77,15.0,0.65,0.68,0.68,4.04,4.17,4.12,8476979,8478452,Erik Gustafsson,Caleb Jones,1.5075376884422111,8.040201005025125,-0.009927814674803304,0.02390427562019709,2.7885558833793533,3.5091169212492552,0.013976460945393787
