playerId,playerName,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478840,Will Borgen,46,39421.0,715.0,12.43,0.51,0.45,0.4980852844930368,0.51,0.52,0.5,183.0,42.03,1.29,2.38,11.2,1.37,27.29,19.47,1.27,1.26,1.24,4.0,1.0,46.0,17.0,30.0,93.0,7.0,2.0,4.0,0.0,11.0,0.0,26.0,20.0,44.0,61.0,11.0,28.0,0.0,81.0,4.0,14.0,62.0,1.0,0.0,1.21,0.08,0.0,2.0,0.0,0.0,90.29,63.0,61.24,10.0,0.47,0.87,0.03,1.73,1.69,1.67,715.0,61.0,59.0,96.0,499.0,78.0,91.0,71.0,475.0,0.0,0.0,76664.0,28.0,26.0,10.0,26.0,241.82,18.97,18.42,18.77,18.23,238.0,102.0,107.0,447.0,14.0,17.0,2.0,263.0,59.0,18.0,7.19,7.1,4.68,6.0,4.0,4.0,440.08,340.0,336.88,3.32,3.52,3.51,18.77,18.61,18.29,228.44,18.38,17.65,18.65,17.92,213.0,102.0,95.0,410.0,14.0,18.0,1.0,243.0,60.0,12.0,6.96,7.7,3.72,5.0,8.0,1.0,416.14,315.0,319.14,3.01,3.9,3.94,17.45,17.72,17.52,46.78,56.07,1164.0,1122.0,1.72,0.16,53.0,8.0,37.0,7.0
8479066,Ryan Lomberg,89,52024.0,776.0,28.88,0.57,0.55,0.5412886360141472,0.56,0.57,0.56,530.0,82.6,7.92,5.71,18.51,2.7,45.02,33.15,7.68,7.97,7.72,3.0,5.0,84.0,29.0,36.0,149.0,17.0,9.0,6.0,2.0,15.0,3.0,41.0,39.0,75.0,104.0,20.0,52.0,1.0,116.0,14.0,9.0,80.0,28.0,5.0,2.94,3.31,1.67,4.0,3.0,2.0,151.39,113.0,114.4,1.0,1.19,1.32,1.97,7.15,7.17,7.0,776.0,69.0,83.0,150.0,474.0,139.0,91.0,120.0,426.0,1.0,5.0,128110.0,52.0,61.0,25.0,4.0,326.23,28.63,27.21,28.83,27.4,341.0,112.0,164.0,617.0,26.0,33.0,7.0,335.0,92.0,26.0,10.11,10.74,7.77,13.0,8.0,5.0,629.35,453.0,458.75,4.58,7.42,7.42,25.78,26.04,25.28,244.67,21.17,20.55,21.22,20.6,258.0,79.0,121.0,458.0,21.0,23.0,2.0,250.0,68.0,19.0,7.66,8.31,5.2,6.0,12.0,3.0,453.82,337.0,335.51,3.42,4.18,4.18,20.41,20.46,20.22,121.48,97.91,2290.0,1815.0,1.46,1.56,30.0,27.0,27.0,24.0
8477810,Joel Hanley,87,60953.0,698.0,3.8,0.51,0.5,0.5196667924466392,0.49,0.48,0.48,247.0,21.98,0.72,1.18,6.28,0.72,13.11,9.99,0.7,0.71,0.69,3.0,0.0,18.0,14.0,23.0,55.0,5.0,2.0,0.0,0.0,7.0,0.0,12.0,11.0,16.0,30.0,2.0,4.0,0.0,57.0,5.0,14.0,31.0,1.0,0.0,0.58,0.14,0.0,2.0,0.0,0.0,54.15,32.0,31.78,12.0,0.23,0.0,0.0,0.95,0.94,0.91,698.0,65.0,60.0,112.0,461.0,126.0,102.0,77.0,393.0,0.0,0.0,101706.0,4.0,2.0,1.0,39.0,213.78,18.48,18.09,18.36,17.98,205.0,90.0,99.0,394.0,13.0,15.0,3.0,218.0,62.0,15.0,6.4,8.1,3.99,4.0,3.0,6.0,390.96,295.0,293.64,3.05,3.39,3.29,18.25,18.18,18.02,225.31,17.81,17.48,17.96,17.61,231.0,87.0,111.0,429.0,27.0,14.0,4.0,250.0,51.0,17.0,6.86,6.17,4.78,9.0,12.0,6.0,433.68,318.0,320.82,2.97,3.75,3.75,17.03,17.19,17.09,73.87,73.51,1540.0,1607.0,2.29,0.5,49.0,9.0,43.0,9.0
8481186,Logan O'Connor,119,75741.0,1259.0,29.36,0.5,0.53,0.5178435721735914,0.54,0.49,0.53,585.0,99.12,10.03,6.93,21.92,3.07,51.48,38.57,9.86,10.0,9.83,8.0,4.0,107.0,25.0,42.0,174.0,19.0,7.0,10.0,1.0,19.0,7.0,44.0,45.0,100.0,125.0,15.0,36.0,1.0,97.0,27.0,15.0,88.0,35.0,9.0,3.11,4.03,2.89,2.0,4.0,1.0,177.59,132.0,133.43,4.0,1.43,1.68,2.13,9.33,9.37,9.28,1259.0,109.0,129.0,249.0,772.0,239.0,178.0,143.0,699.0,1.0,9.0,178594.0,36.0,48.0,21.0,42.0,415.82,34.73,34.14,35.05,34.47,446.0,132.0,210.0,788.0,33.0,29.0,5.0,434.0,115.0,29.0,12.53,13.82,8.38,11.0,13.0,9.0,807.78,578.0,588.13,5.66,5.69,5.69,34.7,35.22,34.85,428.05,34.45,33.64,34.2,33.41,449.0,144.0,220.0,813.0,30.0,23.0,2.0,456.0,110.0,27.0,13.19,13.51,7.75,11.0,15.0,4.0,794.68,593.0,583.71,5.84,5.59,5.59,34.7,34.42,33.99,136.18,118.6,3153.0,2701.0,0.93,1.13,34.0,35.0,26.0,32.0
8476960,Andreas Athanasiou,130,100480.0,464.0,19.89,0.53,0.53,0.4657231289808917,0.55,0.51,0.56,155.0,59.28,6.11,4.17,13.2,1.84,32.2,23.47,6.02,6.18,6.09,2.0,2.0,53.0,28.0,15.0,96.0,11.0,7.0,3.0,0.0,9.0,3.0,22.0,37.0,46.0,74.0,1.0,2.0,6.0,11.0,15.0,7.0,60.0,12.0,9.0,1.99,1.47,2.66,4.0,1.0,2.0,98.85,81.0,83.33,3.0,0.86,0.96,1.13,5.85,5.94,5.93,464.0,60.0,50.0,64.0,290.0,72.0,52.0,51.0,289.0,6.0,5.0,61006.0,2.0,22.0,11.0,9.0,190.6,17.81,17.1,18.16,17.43,175.0,85.0,68.0,328.0,17.0,15.0,3.0,193.0,45.0,22.0,5.9,5.45,6.46,8.0,4.0,5.0,335.29,260.0,265.92,2.64,4.11,4.11,16.33,16.64,16.43,179.68,16.04,15.25,15.74,14.97,171.0,77.0,88.0,336.0,11.0,16.0,2.0,181.0,49.0,18.0,5.5,6.02,4.52,5.0,3.0,3.0,328.77,248.0,242.79,2.55,3.5,3.5,15.09,14.82,14.59,44.48,38.91,1003.0,822.0,0.48,0.99,16.0,16.0,15.0,15.0
8477409,Carter Verhaeghe,173,132717.0,1346.0,72.06,0.58,0.56,0.5786306953894376,0.56,0.58,0.55,274.0,152.49,17.77,11.71,31.72,4.88,81.28,58.64,17.34,18.24,17.81,14.0,11.0,149.0,57.0,67.0,273.0,46.0,21.0,13.0,4.0,36.0,5.0,68.0,63.0,128.0,185.0,20.0,42.0,13.0,48.0,55.0,43.0,111.0,82.0,13.0,4.18,9.99,3.6,8.0,11.0,2.0,281.99,206.0,211.66,6.0,2.46,2.51,2.09,18.13,18.64,18.38,1346.0,145.0,125.0,284.0,792.0,242.0,165.0,195.0,744.0,13.0,9.0,162837.0,42.0,28.0,14.0,13.0,689.52,65.11,62.19,66.12,63.22,693.0,252.0,314.0,1259.0,59.0,56.0,11.0,646.0,251.0,48.0,19.84,31.29,13.99,24.0,26.0,9.0,1287.55,945.0,962.54,10.02,12.57,12.57,62.57,63.55,62.39,489.82,47.89,46.33,47.61,46.05,516.0,157.0,207.0,880.0,38.0,46.0,7.0,476.0,152.0,45.0,15.98,18.76,13.14,13.0,16.0,9.0,869.49,673.0,668.24,6.98,10.38,10.38,44.48,44.25,43.63,145.61,115.86,2846.0,2270.0,0.98,0.58,31.0,17.0,24.0,12.0
8477406,Mattias Janmark,185,139538.0,1072.0,22.72,0.52,0.54,0.48354799409479854,0.54,0.49,0.55,449.0,79.58,8.41,6.15,17.52,2.93,42.41,32.59,8.0,8.32,7.92,6.0,8.0,79.0,31.0,22.0,132.0,20.0,6.0,10.0,0.0,18.0,2.0,37.0,37.0,73.0,104.0,9.0,21.0,9.0,17.0,24.0,17.0,63.0,40.0,7.0,1.93,4.96,1.52,1.0,5.0,0.0,132.77,110.0,109.4,7.0,1.3,1.23,1.18,8.52,8.5,8.24,1072.0,140.0,111.0,188.0,633.0,166.0,133.0,143.0,630.0,9.0,14.0,153458.0,21.0,19.0,9.0,26.0,400.22,36.55,34.92,36.71,35.09,412.0,148.0,206.0,766.0,32.0,36.0,1.0,400.0,122.0,38.0,11.49,14.72,10.33,15.0,14.0,3.0,776.97,560.0,564.3,5.75,6.81,6.81,35.5,35.78,34.82,415.98,34.38,33.22,34.27,33.1,426.0,158.0,223.0,807.0,34.0,30.0,10.0,446.0,105.0,33.0,12.65,13.03,8.71,15.0,10.0,9.0,795.96,584.0,578.6,5.73,6.04,6.04,34.07,33.83,33.18,119.19,103.58,2595.0,2233.0,2.11,1.4,39.0,30.0,31.0,21.0
8477495,Seth Jones,175,210204.0,1559.0,38.6,0.47,0.45,0.48614698102795373,0.44,0.48,0.44,102.0,108.07,4.53,6.2,28.2,3.39,66.2,48.47,4.48,4.47,4.42,5.0,15.0,117.0,40.0,64.0,221.0,25.0,5.0,7.0,0.0,37.0,4.0,49.0,55.0,112.0,152.0,9.0,18.0,0.0,65.0,19.0,42.0,145.0,11.0,1.0,2.96,1.35,0.22,4.0,1.0,0.0,217.42,157.0,155.44,37.0,1.24,1.68,0.25,5.52,5.47,5.41,1559.0,186.0,180.0,260.0,933.0,116.0,181.0,219.0,1043.0,0.0,0.0,112332.0,18.0,12.0,6.0,97.0,564.96,42.24,40.93,42.15,40.85,596.0,203.0,287.0,1086.0,42.0,35.0,6.0,644.0,123.0,32.0,18.71,14.51,9.02,19.0,14.0,9.0,1073.23,799.0,793.52,7.36,7.54,7.88,41.73,41.69,41.18,602.08,47.53,46.12,47.87,46.45,642.0,211.0,315.0,1168.0,61.0,44.0,8.0,684.0,129.0,40.0,20.87,15.75,10.92,29.0,20.0,12.0,1188.9,853.0,865.04,8.34,8.75,8.75,47.11,47.47,46.78,59.72,71.88,1501.0,1905.0,4.83,0.63,120.0,16.0,89.0,13.0
8474038,Paul Byron,102,68802.0,396.0,3.79,0.41,0.45,0.4997033516467545,0.47,0.42,0.48,232.0,23.32,2.94,1.81,4.96,0.78,11.65,7.86,2.9,2.82,2.79,0.0,2.0,27.0,3.0,5.0,35.0,5.0,3.0,5.0,0.0,7.0,2.0,7.0,6.0,24.0,27.0,1.0,2.0,28.0,62.0,8.0,12.0,16.0,11.0,3.0,0.59,1.67,0.69,1.0,1.0,1.0,33.45,30.0,28.9,9.0,0.39,0.64,0.46,2.88,2.79,2.77,396.0,32.0,42.0,85.0,237.0,58.0,50.0,50.0,238.0,28.0,24.0,63221.0,2.0,6.0,3.0,6.0,119.29,9.46,9.22,9.14,8.9,131.0,35.0,69.0,235.0,7.0,10.0,0.0,131.0,24.0,11.0,3.42,3.24,2.8,3.0,2.0,2.0,225.86,166.0,159.38,1.62,1.59,1.59,9.5,9.18,9.1,165.98,13.86,13.44,14.27,13.83,161.0,67.0,65.0,293.0,15.0,14.0,1.0,174.0,40.0,14.0,5.47,4.64,3.76,11.0,4.0,0.0,305.81,228.0,237.0,2.32,2.95,2.95,13.23,13.66,13.48,41.05,50.72,917.0,1018.0,0.41,0.12,9.0,4.0,8.0,3.0
8476483,Rickard Rakell,187,164404.0,1337.0,50.43,0.52,0.48,0.507164606700567,0.48,0.52,0.49,242.0,153.26,13.71,10.68,34.2,4.9,82.88,62.62,13.21,13.79,13.29,8.0,7.0,142.0,67.0,61.0,270.0,29.0,14.0,6.0,2.0,32.0,7.0,71.0,79.0,128.0,195.0,5.0,10.0,30.0,96.0,27.0,25.0,150.0,49.0,10.0,5.21,5.69,2.81,4.0,8.0,2.0,269.73,209.0,209.29,4.0,2.21,0.83,1.99,13.93,14.03,13.73,1337.0,226.0,95.0,213.0,803.0,189.0,217.0,195.0,736.0,30.0,35.0,146751.0,10.0,16.0,8.0,40.0,560.96,44.98,43.29,45.04,43.36,568.0,215.0,247.0,1030.0,54.0,39.0,8.0,596.0,156.0,31.0,18.6,18.01,8.37,24.0,21.0,9.0,1031.0,783.0,783.42,7.71,7.09,7.09,45.61,45.73,44.85,525.29,42.14,41.04,42.21,41.12,549.0,185.0,221.0,955.0,40.0,49.0,3.0,567.0,134.0,33.0,16.86,16.1,9.18,19.0,17.0,4.0,960.95,734.0,739.26,7.22,8.69,8.69,40.68,40.81,40.32,90.54,99.13,2076.0,2270.0,1.24,1.08,37.0,35.0,32.0,29.0
8479982,Conor Timmins,39,30331.0,111.0,0.63,0.53,0.48,0.5600276944380337,0.46,0.52,0.46,23.0,6.44,0.3,0.38,1.64,0.2,3.7,2.8,0.3,0.29,0.28,0.0,0.0,5.0,4.0,7.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,9.0,0.0,0.0,0.0,6.0,3.0,2.0,8.0,1.0,0.0,0.14,0.15,0.0,0.0,0.0,0.0,15.03,9.0,8.63,2.0,0.07,0.54,0.0,0.37,0.36,0.36,111.0,6.0,8.0,24.0,73.0,14.0,22.0,12.0,63.0,0.0,0.0,13062.0,0.0,0.0,0.0,6.0,46.83,3.87,3.82,3.82,3.77,43.0,22.0,20.0,85.0,3.0,4.0,1.0,52.0,9.0,4.0,1.53,1.15,1.19,0.0,1.0,2.0,80.46,65.0,62.35,0.63,0.73,0.73,3.77,3.75,3.72,44.02,3.41,3.36,3.54,3.49,49.0,12.0,16.0,77.0,7.0,2.0,1.0,48.0,9.0,4.0,1.35,1.01,1.05,4.0,1.0,2.0,82.11,61.0,64.13,0.55,0.58,0.58,3.38,3.52,3.5,6.1,6.71,162.0,193.0,0.15,0.0,6.0,1.0,4.0,0.0
8476931,Jake McCabe,154,153248.0,1644.0,7.55,0.45,0.47,0.47052424827730216,0.47,0.42,0.48,245.0,71.73,3.05,4.04,19.41,2.34,43.41,31.75,2.96,3.05,2.95,7.0,10.0,74.0,30.0,68.0,172.0,20.0,3.0,4.0,1.0,17.0,2.0,29.0,49.0,71.0,101.0,13.0,29.0,0.0,140.0,15.0,49.0,95.0,8.0,1.0,1.93,0.79,0.33,2.0,0.0,1.0,168.6,104.0,101.57,44.0,0.8,0.49,0.44,3.42,3.37,3.32,1644.0,124.0,203.0,258.0,1059.0,239.0,157.0,205.0,1043.0,0.0,0.0,147027.0,29.0,25.0,11.0,118.0,510.59,41.01,39.71,41.15,39.84,525.0,192.0,295.0,1012.0,47.0,32.0,4.0,543.0,144.0,30.0,15.39,17.58,8.03,23.0,17.0,7.0,1000.04,717.0,711.94,6.96,6.5,6.5,41.47,41.57,41.05,697.11,51.09,49.96,51.67,50.52,717.0,265.0,364.0,1346.0,70.0,43.0,9.0,803.0,138.0,41.0,24.27,16.02,10.81,33.0,26.0,11.0,1372.28,982.0,997.2,9.46,8.7,8.7,51.85,52.43,51.69,80.86,90.06,2063.0,2293.0,5.63,0.34,111.0,13.0,84.0,11.0
8475278,Byron Froese,6,2400.0,58.0,-0.32,0.16,0.53,0.29,0.5,0.26,0.5,61.0,1.75,0.1,0.11,0.44,0.07,1.32,0.96,0.1,0.11,0.1,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,8.0,1.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,3.09,3.0,3.1,0.0,0.02,0.0,0.0,0.13,0.13,0.12,58.0,3.0,5.0,12.0,38.0,5.0,12.0,6.0,35.0,8.0,18.0,14233.0,2.0,0.0,0.0,3.0,6.97,0.34,0.33,0.33,0.32,6.0,5.0,8.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,0.25,0.09,0.0,1.0,0.0,0.0,18.6,11.0,10.87,0.08,0.0,0.0,0.42,0.41,0.4,22.79,1.8,1.76,1.82,1.78,29.0,3.0,14.0,46.0,0.0,2.0,0.0,26.0,4.0,2.0,0.62,0.58,0.6,0.0,0.0,0.0,46.2,32.0,32.24,0.29,0.37,0.37,1.72,1.7,1.68,9.74,8.47,208.0,205.0,0.35,0.0,4.0,1.0,4.0,0.0
8475735,Greg McKegg,101,54346.0,527.0,-3.18,0.36,0.46,0.40437677105950764,0.46,0.4,0.46,435.0,22.45,3.06,1.55,4.77,0.71,11.52,8.38,2.96,3.07,2.97,1.0,1.0,24.0,6.0,7.0,37.0,4.0,2.0,0.0,1.0,6.0,1.0,11.0,10.0,22.0,28.0,3.0,6.0,67.0,49.0,12.0,13.0,16.0,11.0,3.0,0.48,1.37,1.22,0.0,1.0,1.0,36.67,30.0,30.05,5.0,0.33,0.0,1.35,2.04,2.03,2.01,527.0,46.0,39.0,70.0,372.0,66.0,60.0,54.0,347.0,67.0,78.0,103997.0,6.0,6.0,3.0,17.0,144.99,10.75,10.46,10.84,10.53,150.0,53.0,63.0,266.0,7.0,11.0,3.0,156.0,41.0,6.0,3.98,4.77,2.01,2.0,4.0,1.0,266.77,203.0,203.73,2.0,2.64,2.64,10.11,10.16,10.02,221.75,18.87,17.98,18.71,17.82,223.0,83.0,113.0,419.0,19.0,21.0,2.0,229.0,56.0,21.0,6.66,6.85,5.37,10.0,6.0,3.0,415.08,306.0,303.08,3.07,4.03,4.03,17.91,17.78,17.35,62.17,72.83,1375.0,1615.0,0.74,1.18,15.0,19.0,12.0,16.0
8477290,Michael Raffl,178,125008.0,1361.0,17.67,0.51,0.52,0.4999766414949443,0.49,0.49,0.49,514.0,80.81,8.77,5.8,18.3,2.68,43.04,31.42,8.43,8.77,8.44,6.0,1.0,79.0,31.0,21.0,131.0,13.0,6.0,5.0,2.0,21.0,3.0,32.0,43.0,73.0,104.0,7.0,16.0,12.0,132.0,29.0,31.0,71.0,28.0,11.0,2.3,3.61,2.85,2.0,1.0,3.0,131.6,110.0,110.12,10.0,1.23,1.14,1.41,8.58,8.58,8.47,1361.0,102.0,196.0,317.0,746.0,239.0,150.0,160.0,812.0,12.0,9.0,169904.0,16.0,36.0,19.0,26.0,392.09,31.68,30.94,31.72,30.99,366.0,187.0,172.0,725.0,16.0,22.0,3.0,413.0,111.0,29.0,10.77,13.25,7.66,4.0,8.0,4.0,727.32,553.0,554.44,5.41,5.0,4.97,32.12,32.17,31.78,399.64,30.49,29.84,30.63,29.96,407.0,158.0,204.0,769.0,34.0,22.0,2.0,448.0,95.0,22.0,12.52,11.54,6.42,12.0,17.0,5.0,769.19,565.0,563.94,5.33,3.98,4.02,31.8,31.87,31.44,127.31,117.99,2621.0,2696.0,0.72,1.88,32.0,34.0,22.0,28.0
8481523,Kirby Dach,152,122494.0,1200.0,15.83,0.46,0.47,0.46933384492301666,0.47,0.47,0.47,294.0,90.05,8.34,6.36,20.18,2.9,47.11,36.11,8.16,8.43,8.24,7.0,4.0,88.0,33.0,33.0,154.0,18.0,7.0,5.0,1.0,12.0,5.0,28.0,64.0,81.0,114.0,20.0,41.0,160.0,46.0,34.0,13.0,84.0,31.0,6.0,2.86,4.02,1.45,4.0,2.0,1.0,152.66,121.0,120.4,6.0,1.33,0.87,0.79,8.88,8.92,8.85,1200.0,136.0,103.0,227.0,734.0,161.0,166.0,159.0,714.0,160.0,329.0,149213.0,41.0,29.0,13.0,43.0,418.2,32.45,31.36,32.66,31.55,447.0,138.0,225.0,810.0,37.0,21.0,2.0,457.0,105.0,23.0,13.68,12.6,6.16,19.0,14.0,4.0,799.36,585.0,581.25,5.65,4.63,4.74,33.35,33.46,33.08,475.01,37.84,36.64,38.46,37.24,490.0,178.0,292.0,960.0,50.0,36.0,10.0,533.0,100.0,35.0,16.03,12.27,9.54,24.0,13.0,13.0,984.5,668.0,681.56,6.49,8.01,8.3,36.03,36.62,36.19,81.32,92.75,2093.0,2390.0,0.99,1.54,30.0,39.0,24.0,32.0
8479316,Luke Kunin,183,134109.0,1322.0,15.79,0.44,0.52,0.4543308055387782,0.51,0.45,0.52,587.0,110.53,12.25,7.82,25.16,3.76,58.51,43.51,11.82,12.3,11.88,5.0,2.0,108.0,43.0,27.0,178.0,20.0,13.0,9.0,2.0,29.0,4.0,44.0,52.0,95.0,138.0,28.0,77.0,34.0,220.0,19.0,14.0,94.0,45.0,12.0,3.55,5.63,3.08,5.0,6.0,2.0,178.06,151.0,151.15,4.0,1.65,2.05,2.75,11.14,11.2,11.03,1322.0,161.0,149.0,231.0,781.0,171.0,217.0,169.0,765.0,34.0,42.0,178630.0,77.0,53.0,16.0,43.0,421.05,34.98,34.16,35.29,34.47,428.0,165.0,215.0,808.0,34.0,30.0,3.0,448.0,115.0,30.0,13.53,13.98,7.48,13.0,14.0,7.0,814.87,593.0,597.32,5.83,5.68,5.68,35.13,35.4,34.98,530.2,43.96,43.01,43.92,42.96,537.0,201.0,233.0,971.0,45.0,34.0,6.0,561.0,150.0,27.0,17.63,18.94,7.39,16.0,18.0,11.0,965.49,738.0,735.64,7.35,6.65,6.43,44.88,44.78,44.15,123.22,114.52,2686.0,2568.0,1.44,2.6,32.0,48.0,27.0,40.0
8478011,Louie Belpedio,1,709.0,14.0,-0.4,0.1,0.6,0.3,0.54,0.33,0.52,5.0,1.94,0.05,0.08,0.56,0.06,1.3,0.94,0.05,0.05,0.05,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.98,3.0,2.96,0.0,0.02,0.0,0.0,0.07,0.07,0.07,14.0,1.0,2.0,1.0,10.0,2.0,4.0,1.0,7.0,0.0,0.0,2103.0,0.0,0.0,0.0,1.0,4.71,0.1,0.1,0.1,0.1,5.0,2.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.68,7.0,6.79,0.04,0.0,0.0,0.15,0.14,0.14,10.04,0.88,0.81,0.88,0.81,8.0,6.0,2.0,16.0,1.0,2.0,0.0,10.0,3.0,1.0,0.28,0.35,0.25,0.0,1.0,0.0,16.66,14.0,14.6,0.15,0.27,0.27,0.76,0.77,0.75,1.71,1.15,34.0,29.0,0.0,0.03,0.0,1.0,0.0,1.0
8482062,Cole Smith,9,4228.0,86.0,-0.69,0.38,0.54,0.42311258278145697,0.55,0.45,0.56,84.0,3.28,0.26,0.31,0.57,0.14,1.7,1.03,0.26,0.26,0.25,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,21.0,2.0,2.0,4.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,6.04,4.0,3.96,0.0,0.06,0.0,0.0,0.33,0.32,0.31,86.0,6.0,6.0,8.0,66.0,9.0,19.0,8.0,50.0,0.0,1.0,18002.0,0.0,2.0,1.0,1.0,28.28,1.97,1.94,1.93,1.9,30.0,10.0,7.0,47.0,1.0,0.0,0.0,32.0,8.0,0.0,1.05,0.92,0.0,0.0,1.0,0.0,46.28,40.0,39.52,0.43,0.0,0.0,2.4,2.35,2.31,35.59,3.19,3.1,3.2,3.1,37.0,12.0,11.0,60.0,4.0,4.0,2.0,39.0,5.0,5.0,1.4,0.57,1.23,1.0,1.0,2.0,59.73,49.0,48.83,0.51,1.0,1.0,2.7,2.72,2.7,12.81,10.93,303.0,247.0,0.22,0.01,8.0,2.0,7.0,1.0
