lineId,playerNames,position,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,player1Name,player2Name,corsi_influence_on_player1,corsi_influence_on_player2
84740568476850,Murray-Subban,pairing,31,11115.0,160.0,0.47,0.5,0.48,84.91,7.27,5.21,20.44,2.69,47.21,35.18,7.13,7.16,7.02,87.0,31.0,42.0,160.0,6.0,8.0,1.0,28.0,5.0,35.0,36.0,81.0,112.0,10.0,23.0,89.0,51.0,18.0,25.0,88.0,21.0,9.0,2.31,2.54,2.41,1.0,3.0,2.0,157.36,118.0,116.05,16.0,1.07,1.28,1.59,6.75,6.64,6.58,91.64,8.2,6.32,23.29,3.24,49.85,35.1,7.89,8.29,7.98,94.0,32.0,37.0,163.0,7.0,12.0,2.0,31.0,2.0,28.0,46.0,87.0,119.0,9.0,21.0,120.0,52.0,18.0,23.0,92.0,26.0,8.0,2.34,3.28,2.58,2.0,2.0,3.0,163.0,126.0,125.51,15.0,1.31,2.41,2.41,7.1,7.17,7.01,8474056,8476850,P.K. Subban,Ryan Murray,0.016446054910266183,-0.0003115555287392935
84757628480145,Forbort-Pionk,pairing,54,49028.0,86.0,0.49,0.51,0.51,361.9,31.8,24.78,86.16,11.88,205.1,150.28,30.92,32.23,31.34,378.0,132.0,190.0,700.0,30.0,23.0,5.0,104.0,6.0,159.0,188.0,348.0,480.0,38.0,76.0,364.0,352.0,94.0,129.0,364.0,119.0,27.0,10.3,14.53,6.96,4.0,20.0,6.0,709.15,510.0,515.85,107.0,5.13,4.74,4.72,32.21,32.64,32.14,356.39,32.47,25.0,83.08,11.28,198.42,144.76,31.46,32.44,31.43,347.0,148.0,184.0,679.0,29.0,29.0,6.0,76.0,12.0,158.0,191.0,318.0,466.0,49.0,98.0,401.0,356.0,110.0,179.0,354.0,114.0,27.0,11.35,13.94,7.19,10.0,15.0,4.0,672.79,495.0,491.61,141.0,5.2,5.69,5.69,31.98,31.86,31.4,8475762,8480145,Derek Forbort,Neal Pionk,0.022360550669486334,0.020458756896533647
84716778477950,Johnson-Deangelo,pairing,3,2084.0,8.0,0.43,0.5,0.5,13.83,0.89,0.77,3.56,0.44,7.65,5.69,0.87,0.89,0.88,16.0,3.0,5.0,24.0,0.0,0.0,0.0,6.0,0.0,6.0,7.0,16.0,19.0,1.0,2.0,7.0,22.0,2.0,3.0,15.0,3.0,1.0,0.26,0.36,0.27,0.0,0.0,0.0,23.6,19.0,18.82,1.0,0.16,0.0,0.0,1.04,1.05,1.03,13.25,1.16,0.87,3.53,0.45,7.34,5.64,1.15,1.14,1.14,13.0,6.0,5.0,24.0,3.0,2.0,1.0,0.0,0.0,7.0,7.0,10.0,16.0,2.0,4.0,15.0,22.0,4.0,4.0,14.0,4.0,1.0,0.4,0.44,0.33,1.0,1.0,1.0,24.07,19.0,19.15,0.0,0.18,0.43,0.43,0.91,0.92,0.92,8471677,8477950,Jack Johnson,Tony DeAngelo,-0.017272720136277675,0.023351505465183997
84775078479388,Zadorov-Stillman,pairing,8,2019.0,38.0,0.48,0.43,0.41,11.14,0.94,0.72,2.23,0.39,6.65,5.07,0.94,0.93,0.92,12.0,4.0,8.0,24.0,2.0,0.0,0.0,2.0,0.0,8.0,4.0,10.0,14.0,2.0,4.0,11.0,15.0,0.0,3.0,10.0,6.0,0.0,0.28,0.66,0.0,0.0,2.0,0.0,23.52,16.0,15.33,2.0,0.15,0.0,0.0,1.09,1.07,1.06,16.6,1.0,1.13,3.75,0.51,9.87,6.74,0.94,1.09,1.03,20.0,3.0,9.0,32.0,1.0,0.0,0.0,3.0,0.0,10.0,9.0,19.0,22.0,2.0,4.0,23.0,16.0,6.0,8.0,20.0,3.0,0.0,0.63,0.37,0.0,1.0,0.0,0.0,34.36,23.0,24.55,4.0,0.23,0.0,0.0,1.23,1.33,1.26,8477507,8479388,Nikita Zadorov,Riley Stillman,-0.018155817235600336,-0.09292714711800082
84713038474612,Edler-Hamonic,pairing,32,3152.0,208.0,0.35,0.36,0.41,16.23,0.86,0.86,4.11,0.54,9.14,7.49,0.85,0.89,0.88,19.0,4.0,2.0,25.0,1.0,1.0,0.0,5.0,0.0,7.0,9.0,18.0,22.0,3.0,6.0,15.0,19.0,8.0,11.0,19.0,4.0,0.0,0.38,0.48,0.0,1.0,0.0,0.0,24.5,23.0,22.89,4.0,0.17,0.13,0.13,0.9,0.92,0.91,22.9,1.6,1.49,5.21,0.73,13.96,10.01,1.55,1.56,1.52,22.0,11.0,11.0,44.0,2.0,0.0,0.0,8.0,0.0,7.0,16.0,20.0,31.0,5.0,10.0,17.0,24.0,3.0,3.0,26.0,7.0,0.0,0.77,0.83,0.0,2.0,0.0,0.0,43.93,33.0,32.84,1.0,0.3,0.0,0.0,1.9,1.86,1.8,8471303,8474612,Alexander Edler,Travis Hamonic,-0.11468671891222593,-0.13969414857940066
84702818480293,Kalynuk-Keith,pairing,18,5114.0,118.0,0.34,0.41,0.36,35.8,2.77,2.33,8.66,1.16,19.42,14.67,2.72,2.75,2.71,36.0,13.0,23.0,72.0,3.0,2.0,0.0,10.0,0.0,14.0,20.0,33.0,46.0,6.0,12.0,29.0,37.0,7.0,12.0,36.0,12.0,1.0,1.15,1.42,0.2,1.0,2.0,0.0,70.17,49.0,48.36,11.0,0.48,0.24,0.24,3.0,2.99,2.97,61.33,5.41,4.33,14.65,2.09,34.92,25.6,5.05,5.62,5.24,59.0,28.0,15.0,102.0,4.0,6.0,1.0,8.0,1.0,34.0,34.0,55.0,83.0,1.0,2.0,34.0,41.0,8.0,12.0,67.0,14.0,6.0,2.0,1.77,1.64,0.0,2.0,2.0,106.22,87.0,90.05,7.0,0.88,1.52,1.52,4.77,4.93,4.84,8470281,8480293,Duncan Keith,Wyatt Kalynuk,-0.04531804953376484,-0.08023893738711624
84740138474716,Cole-Spurgeon,pairing,18,2676.0,110.0,0.62,0.39,0.4,18.28,2.22,1.42,4.17,0.58,9.76,6.85,2.18,2.35,2.31,17.0,8.0,10.0,35.0,1.0,3.0,0.0,7.0,1.0,8.0,5.0,16.0,24.0,5.0,10.0,25.0,10.0,2.0,7.0,15.0,7.0,3.0,0.51,0.84,0.87,0.0,1.0,0.0,37.56,25.0,26.85,5.0,0.3,0.58,0.58,1.94,2.06,2.05,26.53,1.35,1.64,6.61,0.88,15.97,11.54,1.34,1.28,1.28,24.0,14.0,17.0,55.0,1.0,2.0,0.0,8.0,1.0,14.0,12.0,23.0,37.0,4.0,8.0,19.0,16.0,2.0,7.0,36.0,1.0,1.0,0.96,0.12,0.27,1.0,0.0,0.0,53.26,38.0,36.54,6.0,0.33,0.1,0.1,1.58,1.51,1.5,8474013,8474716,Ian Cole,Jared Spurgeon,-0.1333364980807652,-0.12760231615798812
84758258476869,Skjei-Hakanpaa,pairing,9,2137.0,50.0,0.32,0.44,0.46,13.17,0.67,0.73,3.34,0.41,7.88,5.98,0.66,0.65,0.65,14.0,5.0,4.0,23.0,2.0,0.0,0.0,6.0,1.0,4.0,6.0,12.0,17.0,4.0,11.0,19.0,23.0,2.0,8.0,18.0,1.0,0.0,0.54,0.13,0.0,1.0,1.0,0.0,22.46,19.0,18.83,3.0,0.15,0.0,0.0,0.81,0.79,0.79,16.37,1.41,0.95,3.76,0.49,8.71,6.69,1.38,1.41,1.39,14.0,8.0,7.0,29.0,1.0,1.0,0.0,4.0,0.0,5.0,11.0,13.0,21.0,2.0,7.0,20.0,18.0,1.0,7.0,16.0,5.0,1.0,0.44,0.66,0.31,0.0,1.0,0.0,29.17,22.0,22.26,4.0,0.2,0.31,0.31,1.29,1.31,1.3,8475825,8476869,Jani Hakanpaa,Brady Skjei,-0.07898697435995511,-0.033780166210516605
84767928478407,Krug-Dunn,pairing,31,2072.0,252.0,0.57,0.52,0.52,17.53,1.43,1.17,4.29,0.54,9.64,6.94,1.41,1.41,1.39,22.0,2.0,5.0,29.0,5.0,1.0,1.0,3.0,1.0,9.0,5.0,17.0,19.0,2.0,4.0,8.0,14.0,4.0,4.0,17.0,6.0,1.0,0.5,0.72,0.21,2.0,3.0,0.0,28.02,24.0,23.14,2.0,0.24,0.15,0.15,1.52,1.48,1.47,15.35,1.07,0.93,3.54,0.49,9.01,6.95,1.07,1.05,1.04,18.0,4.0,5.0,27.0,2.0,0.0,0.0,4.0,1.0,3.0,12.0,16.0,20.0,2.0,4.0,5.0,11.0,7.0,4.0,16.0,6.0,0.0,0.44,0.63,0.0,0.0,2.0,0.0,27.64,22.0,22.37,3.0,0.19,0.0,0.0,1.26,1.24,1.23,8476792,8478407,Torey Krug,Vince Dunn,-0.001002131839185627,0.013740130683365104
84746188475753,Scandella-Faulk,pairing,97,22262.0,393.0,0.51,0.45351540742071694,0.48,60.17,6.6,4.53,13.12,1.98,33.96,23.81,6.4,6.59,6.38,61.0,23.0,21.0,105.0,7.0,6.0,3.0,9.0,2.0,28.0,32.0,54.0,77.0,7.0,17.0,54.0,60.0,17.0,20.0,55.0,23.0,6.0,1.84,2.77,1.98,1.0,3.0,3.0,104.43,84.0,83.43,10.0,0.94,1.62,1.62,5.92,5.82,5.72,65.16,6.34,4.52,15.6,2.18,35.34,26.02,6.0,6.4,6.07,66.0,24.0,25.0,115.0,6.0,8.0,1.0,17.0,2.0,29.0,28.0,60.0,84.0,8.0,19.0,47.0,33.0,19.0,11.0,67.0,13.0,10.0,2.4,1.36,2.58,4.0,1.0,1.0,116.81,90.0,91.3,6.0,0.94,1.89,1.89,5.39,5.48,5.38,8474618,8475753,Marco Scandella,Justin Faulk,-0.04402037442426526,-0.01804592885929901
84784078478859,Dunn-Mikkola,pairing,14,1871.0,108.0,0.27,0.38,0.27,5.72,0.4,0.35,1.22,0.16,3.31,2.55,0.4,0.42,0.42,6.0,2.0,9.0,17.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,7.0,2.0,4.0,12.0,7.0,1.0,7.0,6.0,2.0,0.0,0.19,0.21,0.0,0.0,1.0,0.0,17.93,8.0,8.27,4.0,0.07,0.0,0.0,0.48,0.5,0.49,14.98,1.1,0.93,3.8,0.51,8.83,6.83,1.1,1.1,1.09,14.0,8.0,6.0,28.0,2.0,0.0,0.0,4.0,2.0,8.0,6.0,12.0,20.0,2.0,4.0,14.0,21.0,5.0,5.0,18.0,4.0,0.0,0.64,0.46,0.0,1.0,1.0,0.0,27.64,22.0,21.92,3.0,0.19,0.0,0.0,1.3,1.29,1.28,8478407,8478859,Vince Dunn,Niko Mikkola,-0.06890545706861129,-0.14246118769824234
84796398479980,Hague-Coghlan,pairing,46,8473.0,202.0,0.67,0.509609347338605,0.64,36.61,3.71,2.47,9.24,1.19,18.28,14.12,3.64,3.76,3.7,31.0,18.0,11.0,60.0,5.0,5.0,0.0,9.0,0.0,11.0,19.0,26.0,44.0,4.0,11.0,28.0,20.0,7.0,6.0,32.0,15.0,2.0,1.01,2.02,0.69,3.0,1.0,1.0,60.87,49.0,49.01,3.0,0.52,0.46,0.46,3.77,3.83,3.79,20.45,1.85,1.5,4.53,0.62,11.57,7.92,1.84,1.8,1.78,20.0,8.0,20.0,48.0,3.0,0.0,0.0,4.0,0.0,11.0,10.0,17.0,25.0,5.0,16.0,26.0,40.0,3.0,6.0,20.0,8.0,0.0,0.82,1.03,0.0,2.0,1.0,0.0,46.83,28.0,27.56,3.0,0.31,0.0,0.0,2.17,2.1,2.08,8479639,8479980,Dylan Coghlan,Nicolas Hague,-0.03339465308679812,-0.027094768668850855
84751778477507,Zadorov-De Haan,pairing,33,4465.0,233.0,0.57,0.52,0.56,32.8,2.59,2.08,7.39,1.05,17.89,13.99,2.56,2.59,2.56,38.0,7.0,14.0,59.0,0.0,4.0,0.0,10.0,1.0,11.0,19.0,38.0,45.0,4.0,10.0,29.0,32.0,5.0,14.0,30.0,14.0,1.0,0.77,1.57,0.24,0.0,0.0,0.0,58.36,45.0,45.28,10.0,0.43,0.33,0.33,2.69,2.71,2.69,25.17,1.95,1.69,5.52,0.77,14.55,10.52,1.84,1.91,1.8,26.0,9.0,19.0,54.0,3.0,0.0,0.0,3.0,2.0,15.0,12.0,23.0,32.0,3.0,6.0,31.0,24.0,13.0,13.0,27.0,7.0,1.0,0.82,0.81,0.32,2.0,1.0,0.0,53.69,35.0,34.57,8.0,0.35,0.0,0.32,1.98,1.95,1.92,8475177,8477507,Calvin de Haan,Nikita Zadorov,-0.001962520240285981,0.04231159367485243
84717248476879,Letang-Ceci,pairing,28,1406.0,241.0,0.27,0.45,0.45,14.2,0.85,0.97,3.35,0.48,8.19,6.16,0.85,0.87,0.87,14.0,6.0,6.0,26.0,2.0,0.0,0.0,4.0,0.0,3.0,11.0,12.0,18.0,4.0,8.0,2.0,10.0,1.0,6.0,17.0,3.0,0.0,0.49,0.36,0.0,1.0,1.0,0.0,26.99,20.0,20.56,5.0,0.2,0.0,0.0,1.05,1.07,1.07,17.47,2.35,1.28,4.41,0.72,8.99,6.26,2.02,2.45,2.1,16.0,8.0,8.0,32.0,1.0,6.0,1.0,2.0,0.0,8.0,7.0,15.0,23.0,1.0,2.0,5.0,19.0,0.0,1.0,15.0,6.0,3.0,0.46,0.85,1.03,0.0,0.0,1.0,32.49,24.0,24.6,1.0,0.27,1.49,1.49,1.13,1.14,1.08,8471724,8476879,Kris Letang,Cody Ceci,-0.04947081073932019,-0.0606846744283262
84792528479398,Girard-Renouf,pairing,14,915.0,162.0,0.82,0.71,0.68,16.13,1.7,1.15,4.04,0.48,7.93,5.7,1.64,1.68,1.61,16.0,5.0,6.0,27.0,1.0,2.0,0.0,5.0,0.0,4.0,9.0,15.0,20.0,1.0,2.0,5.0,6.0,1.0,1.0,15.0,2.0,4.0,0.45,0.23,1.02,0.0,1.0,0.0,28.05,21.0,21.46,1.0,0.24,0.41,0.41,1.53,1.53,1.51,7.19,0.36,0.42,1.97,0.23,4.04,2.97,0.36,0.35,0.35,6.0,4.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0,10.0,1.0,10.0,2.0,11.0,1.0,2.0,9.0,0.0,1.0,0.16,0.0,0.2,0.0,0.0,0.0,10.58,10.0,9.59,1.0,0.08,0.0,0.0,0.45,0.43,0.42,8479252,8479398,Dan Renouf,Samuel Girard,0.16939846558871496,0.17653092943736393
84793988479439,Girard-Macdonald,pairing,26,9378.0,124.0,0.72,0.66,0.67,96.42,8.58,6.8,23.03,3.14,55.81,39.65,7.82,8.57,7.84,109.0,28.0,56.0,193.0,7.0,10.0,0.0,27.0,1.0,38.0,54.0,102.0,130.0,10.0,22.0,94.0,36.0,13.0,14.0,112.0,14.0,11.0,3.47,1.59,3.51,4.0,2.0,1.0,197.19,137.0,139.28,5.0,1.4,2.75,2.75,7.23,7.33,7.17,46.45,3.33,3.31,10.86,1.51,28.21,19.78,3.24,3.3,3.22,46.0,21.0,34.0,101.0,1.0,2.0,0.0,13.0,1.0,19.0,31.0,45.0,66.0,10.0,20.0,60.0,70.0,16.0,13.0,52.0,14.0,1.0,1.49,1.56,0.28,0.0,1.0,0.0,97.42,67.0,65.33,10.0,0.67,0.38,0.38,3.62,3.61,3.54,8479398,8479439,Samuel Girard,Jacob MacDonald,0.07082149200710497,0.12434237161320749
84702818477507,Zadorov-Keith,pairing,31,2031.0,286.0,0.27,0.4,0.39,15.02,1.06,0.98,3.49,0.47,8.53,6.47,1.05,1.08,1.07,16.0,5.0,3.0,24.0,1.0,0.0,0.0,3.0,2.0,9.0,6.0,15.0,20.0,2.0,4.0,15.0,13.0,4.0,3.0,16.0,5.0,0.0,0.46,0.6,0.0,0.0,1.0,0.0,23.74,21.0,20.72,2.0,0.2,0.0,0.0,1.26,1.27,1.27,24.86,2.85,1.81,6.0,0.96,12.53,8.85,2.36,2.81,2.34,27.0,6.0,3.0,36.0,2.0,4.0,1.0,4.0,1.0,9.0,13.0,25.0,31.0,3.0,6.0,16.0,8.0,4.0,8.0,22.0,7.0,4.0,0.56,1.01,1.28,1.0,1.0,0.0,36.68,33.0,33.57,6.0,0.38,1.21,1.21,2.02,2.0,1.9,8470281,8477507,Duncan Keith,Nikita Zadorov,-0.12326547972844004,-0.08903825714512337
84764228477384,Reilly-Brown,pairing,19,4354.0,19.0,0.58,0.5107142857142858,0.54,21.53,2.1,1.49,4.71,0.67,11.81,9.21,2.04,2.12,2.06,25.0,5.0,12.0,42.0,2.0,1.0,0.0,8.0,2.0,5.0,12.0,23.0,28.0,2.0,7.0,26.0,44.0,6.0,4.0,21.0,7.0,2.0,0.82,0.76,0.52,1.0,0.0,1.0,42.32,30.0,30.13,4.0,0.31,0.32,0.32,2.1,2.13,2.1,18.15,1.5,1.24,4.5,0.59,10.62,7.54,1.5,1.48,1.48,19.0,7.0,9.0,35.0,1.0,0.0,0.0,8.0,1.0,7.0,9.0,18.0,25.0,3.0,9.0,21.0,24.0,7.0,5.0,20.0,6.0,0.0,0.6,0.9,0.0,0.0,1.0,0.0,35.08,26.0,26.2,2.0,0.26,0.0,0.0,1.76,1.74,1.73,8476422,8477384,Mike Reilly,Josh Brown,0.04790997642462225,-0.037124297109861426
84745638479348,Clague-Doughty,pairing,13,1352.0,75.0,0.73,0.63,0.69,15.49,1.21,1.15,3.28,0.47,9.6,6.28,1.19,1.18,1.15,15.0,7.0,4.0,26.0,1.0,0.0,0.0,2.0,0.0,11.0,8.0,14.0,21.0,1.0,2.0,4.0,4.0,3.0,1.0,17.0,4.0,1.0,0.48,0.49,0.25,1.0,0.0,0.0,24.3,22.0,20.81,1.0,0.23,0.0,0.0,1.44,1.4,1.37,7.26,0.45,0.49,1.62,0.2,4.07,3.18,0.45,0.48,0.48,7.0,3.0,5.0,15.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,9.0,0.0,0.0,4.0,6.0,1.0,0.0,8.0,2.0,0.0,0.23,0.22,0.0,0.0,1.0,0.0,17.0,10.0,11.0,0.0,0.1,0.0,0.0,0.55,0.59,0.59,8474563,8479348,Drew Doughty,Kale Clague,0.1641589951311322,0.10567449050413269
84773658478415,Zboril-Clifton,pairing,28,11056.0,6.0,0.69,0.5024330680173661,0.57,14.74,1.45,0.86,3.67,0.47,7.51,6.05,1.41,1.47,1.43,16.0,4.0,3.0,23.0,1.0,2.0,1.0,1.0,1.0,4.0,11.0,15.0,19.0,1.0,2.0,13.0,9.0,3.0,1.0,16.0,2.0,2.0,0.42,0.21,0.82,0.0,0.0,1.0,23.75,20.0,20.66,0.0,0.18,0.82,0.82,0.8,0.82,0.81,10.39,0.64,0.61,2.43,0.37,6.14,4.81,0.64,0.64,0.64,11.0,4.0,6.0,21.0,2.0,0.0,0.0,3.0,0.0,4.0,6.0,9.0,13.0,2.0,4.0,7.0,12.0,4.0,2.0,12.0,3.0,0.0,0.29,0.35,0.0,2.0,0.0,0.0,20.38,15.0,14.85,1.0,0.13,0.0,0.0,0.76,0.76,0.76,8477365,8478415,Connor Clifton,Jakub Zboril,-0.05247899842132464,-0.004933477443774148
84745818475825,Gardiner-Hakanpaa,pairing,5,2099.0,24.0,0.41,0.46,0.47,13.71,0.99,0.9,2.76,0.44,7.89,6.02,0.99,1.06,1.06,11.0,8.0,8.0,27.0,1.0,0.0,0.0,2.0,1.0,9.0,6.0,10.0,18.0,2.0,4.0,19.0,19.0,1.0,0.0,15.0,3.0,1.0,0.43,0.29,0.27,0.0,1.0,0.0,28.66,19.0,20.37,0.0,0.19,0.0,0.0,1.18,1.27,1.26,15.56,1.42,1.06,3.7,0.49,8.03,6.31,1.36,1.39,1.33,17.0,4.0,11.0,32.0,1.0,2.0,1.0,5.0,1.0,2.0,10.0,16.0,20.0,2.0,4.0,15.0,26.0,2.0,5.0,15.0,5.0,1.0,0.39,0.72,0.31,0.0,1.0,0.0,31.24,21.0,20.38,3.0,0.22,0.49,0.49,1.15,1.12,1.11,8474581,8475825,Jake Gardiner,Jani Hakanpaa,-0.013420376391926558,-0.0896309259907439
84745848475233,Del Zotto-Savard,pairing,22,2320.0,129.0,0.59,0.52,0.51,15.81,0.95,1.02,3.91,0.5,8.88,6.74,0.94,0.98,0.97,18.0,4.0,10.0,32.0,2.0,1.0,0.0,6.0,0.0,6.0,7.0,16.0,20.0,3.0,6.0,8.0,17.0,3.0,8.0,18.0,4.0,0.0,0.48,0.48,0.0,2.0,0.0,0.0,32.35,22.0,22.52,7.0,0.21,0.13,0.13,1.03,1.06,1.06,14.83,0.67,0.85,3.68,0.46,8.92,6.41,0.67,0.67,0.66,16.0,5.0,8.0,29.0,1.0,0.0,0.0,5.0,2.0,6.0,7.0,15.0,20.0,2.0,4.0,18.0,14.0,6.0,10.0,20.0,1.0,0.0,0.59,0.09,0.0,1.0,0.0,0.0,28.65,21.0,20.77,3.0,0.17,0.0,0.0,0.84,0.84,0.83,8474584,8475233,Michael Del Zotto,David Savard,0.06662346275359676,0.04077090498263808
84757628477504,Forbort-Morrissey,pairing,38,2038.0,290.0,0.14,0.26,0.27,10.28,0.6,0.53,3.12,0.42,4.89,4.44,0.6,0.61,0.61,12.0,2.0,3.0,17.0,4.0,0.0,1.0,2.0,0.0,1.0,7.0,8.0,10.0,1.0,2.0,2.0,8.0,4.0,8.0,13.0,1.0,0.0,0.46,0.15,0.0,4.0,0.0,0.0,17.02,14.0,14.25,6.0,0.11,0.0,0.02,0.69,0.71,0.71,27.47,3.56,2.0,5.71,0.85,14.83,11.05,3.52,3.67,3.63,27.0,11.0,10.0,48.0,4.0,1.0,0.0,8.0,0.0,12.0,13.0,23.0,34.0,1.0,2.0,0.0,15.0,5.0,3.0,19.0,13.0,6.0,0.58,1.63,1.35,0.0,1.0,3.0,49.56,38.0,39.32,1.0,0.42,0.1,0.15,3.83,3.95,3.91,8475762,8477504,Derek Forbort,Josh Morrissey,-0.23241686749115048,-0.23986239465577613
84769798477462,Gustafsson-Hagg,pairing,15,7063.0,62.0,0.37,0.53,0.5,44.41,2.97,2.95,11.39,1.62,27.6,19.46,2.91,3.0,2.93,42.0,24.0,32.0,98.0,3.0,1.0,1.0,14.0,4.0,24.0,20.0,39.0,63.0,6.0,12.0,56.0,57.0,6.0,20.0,52.0,13.0,1.0,1.21,1.54,0.22,2.0,1.0,0.0,97.06,66.0,65.73,13.0,0.6,0.2,0.2,3.37,3.39,3.36,48.59,5.11,3.31,11.18,1.5,25.74,19.15,5.04,5.18,5.11,51.0,15.0,22.0,88.0,6.0,6.0,2.0,10.0,0.0,16.0,28.0,45.0,60.0,9.0,20.0,57.0,68.0,12.0,21.0,44.0,15.0,7.0,1.39,1.87,1.85,2.0,1.0,3.0,90.38,66.0,66.71,16.0,0.69,1.34,1.34,4.46,4.48,4.47,8476979,8477462,Erik Gustafsson,Robert Hagg,0.05626934092492414,0.03298950113429955
84775078480293,Zadorov-Kalynuk,pairing,17,2693.0,131.0,0.39,0.37,0.38,17.53,1.28,1.12,3.89,0.54,9.82,7.35,1.27,1.28,1.27,19.0,5.0,8.0,32.0,3.0,1.0,0.0,4.0,0.0,10.0,6.0,16.0,21.0,1.0,2.0,19.0,20.0,5.0,8.0,18.0,5.0,1.0,0.51,0.51,0.26,2.0,1.0,0.0,32.68,24.0,24.68,4.0,0.23,0.26,0.26,1.25,1.28,1.27,28.22,2.03,1.73,6.74,0.94,16.34,12.22,2.01,2.04,2.02,32.0,8.0,14.0,54.0,4.0,1.0,1.0,9.0,0.0,16.0,10.0,28.0,36.0,2.0,4.0,18.0,33.0,10.0,12.0,30.0,10.0,0.0,0.9,1.13,0.0,2.0,2.0,0.0,54.58,40.0,40.31,6.0,0.36,0.14,0.14,2.25,2.25,2.23,8477507,8480293,Nikita Zadorov,Wyatt Kalynuk,-0.08521445632983693,-0.15415421156614106
84758698477499,Davidson-Ristolainen,pairing,3,1622.0,15.0,0.36,0.54,0.52,11.57,0.85,0.68,2.64,0.35,6.58,4.91,0.85,0.89,0.89,11.0,5.0,4.0,20.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0,11.0,16.0,2.0,4.0,15.0,16.0,2.0,1.0,12.0,3.0,1.0,0.29,0.36,0.21,0.0,0.0,0.0,20.45,16.0,16.41,0.0,0.14,0.0,0.0,0.99,1.04,1.04,11.22,1.5,0.74,2.37,0.35,5.91,4.14,1.43,1.47,1.41,13.0,2.0,2.0,17.0,3.0,1.0,0.0,5.0,0.0,2.0,4.0,10.0,12.0,1.0,2.0,18.0,12.0,0.0,6.0,7.0,6.0,2.0,0.2,0.86,0.44,0.0,2.0,1.0,16.98,15.0,14.99,1.0,0.16,0.2,0.2,1.45,1.43,1.4,8475869,8477499,Brandon Davidson,Rasmus Ristolainen,0.08861243184744094,0.03281109014847017
