lineId,playerNames,position,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playerId1,playerId2,playerId3,player1Name,player2Name
84769678478915,Niku-Kulak,pairing,8,2920.0,38.0,0.62,0.52,0.52,26.32,3.11,1.98,5.62,0.76,12.84,9.69,2.93,3.34,3.14,31.0,3.0,16.0,50.0,4.0,3.0,1.0,7.0,1.0,10.0,9.0,27.0,30.0,3.0,6.0,20.0,15.0,4.0,5.0,22.0,8.0,4.0,0.67,1.18,1.26,2.0,0.0,2.0,52.53,34.0,35.35,3.0,0.42,0.89,0.89,2.64,2.78,2.64,24.0,1.89,1.61,5.27,0.68,12.45,10.09,1.87,1.84,1.82,27.0,5.0,15.0,47.0,1.0,1.0,0.0,3.0,0.0,10.0,17.0,26.0,31.0,5.0,10.0,28.0,20.0,8.0,3.0,25.0,6.0,1.0,0.82,0.85,0.22,0.0,0.0,1.0,46.28,32.0,31.18,3.0,0.33,0.04,0.04,2.19,2.13,2.1,8476967,8478915,,Brett Kulak,Sami Niku
847637484802928480762,Robinson-Kuraly-Meyer,line,7,1212.0,54.0,0.23,0.45,0.37,9.26,0.59,0.5,2.22,0.3,5.24,4.13,0.59,0.58,0.58,9.0,4.0,6.0,19.0,0.0,0.0,0.0,3.0,1.0,3.0,6.0,9.0,13.0,3.0,6.0,13.0,15.0,2.0,0.0,11.0,2.0,0.0,0.31,0.29,0.0,0.0,0.0,0.0,18.04,13.0,12.5,0.0,0.1,0.0,0.0,0.7,0.68,0.68,15.94,1.96,1.18,3.94,0.54,8.3,6.09,1.78,1.98,1.81,19.0,3.0,1.0,23.0,1.0,4.0,0.0,4.0,1.0,5.0,7.0,18.0,21.0,2.0,4.0,9.0,11.0,2.0,3.0,16.0,3.0,3.0,0.54,0.39,1.02,0.0,1.0,0.0,23.35,22.0,22.29,3.0,0.25,1.07,1.07,1.14,1.17,1.14,8476374,8480292,8480762,Sean Kuraly,Carson Meyer
847414184794048479542,Hagel-Borgstrom-Kane,line,9,1429.0,74.0,0.53,0.63,0.57,16.61,0.77,1.06,3.92,0.5,9.67,7.08,0.76,0.73,0.72,19.0,4.0,10.0,33.0,0.0,1.0,0.0,7.0,0.0,4.0,11.0,19.0,23.0,1.0,2.0,7.0,4.0,4.0,5.0,19.0,4.0,0.0,0.4,0.38,0.0,0.0,0.0,0.0,30.07,23.0,21.42,5.0,0.21,0.05,0.05,0.94,0.89,0.88,12.16,0.68,0.83,2.64,0.37,7.11,5.38,0.68,0.72,0.72,13.0,4.0,2.0,19.0,3.0,0.0,0.0,2.0,0.0,3.0,9.0,10.0,14.0,2.0,4.0,7.0,11.0,6.0,2.0,15.0,2.0,0.0,0.42,0.26,0.0,2.0,1.0,0.0,20.38,17.0,18.04,1.0,0.17,0.0,0.0,0.85,0.9,0.9,8474141,8479404,8479542,Patrick Kane,Henrik Borgstrom
847662484782118479291,Hunt-Goodrow-Rooney,line,13,1544.0,113.0,0.4,0.4,0.34,7.11,0.63,0.67,1.54,0.21,4.19,2.76,0.63,0.62,0.62,4.0,6.0,7.0,17.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,10.0,1.0,2.0,8.0,15.0,7.0,1.0,7.0,3.0,0.0,0.28,0.35,0.0,0.0,0.0,0.0,16.9,10.0,9.91,1.0,0.14,0.0,0.0,0.77,0.76,0.76,14.05,0.93,0.95,3.71,0.49,7.46,5.46,0.9,0.94,0.9,11.0,8.0,6.0,25.0,0.0,2.0,0.0,1.0,0.0,7.0,9.0,11.0,19.0,2.0,4.0,11.0,13.0,1.0,3.0,15.0,3.0,1.0,0.37,0.28,0.27,0.0,0.0,0.0,25.14,19.0,19.06,2.0,0.2,0.31,0.31,0.82,0.84,0.81,8476624,8478211,8479291,Barclay Goodrow,Dryden Hunt
84778458479482,Kempny-Van Riemsdyk,pairing,10,6767.0,24.0,0.58,0.49,0.5,52.76,4.47,3.55,13.29,1.76,30.1,21.83,4.36,4.35,4.25,47.0,28.0,29.0,104.0,3.0,5.0,0.0,8.0,1.0,28.0,30.0,44.0,72.0,13.0,32.0,43.0,56.0,4.0,11.0,51.0,21.0,3.0,1.41,2.33,0.73,1.0,2.0,0.0,100.59,75.0,72.31,8.0,0.74,0.85,0.85,4.36,4.24,4.17,53.19,3.26,3.34,13.22,1.79,30.3,23.08,3.2,3.33,3.27,51.0,24.0,35.0,110.0,2.0,2.0,0.0,11.0,1.0,23.0,36.0,49.0,73.0,11.0,28.0,50.0,57.0,14.0,17.0,62.0,12.0,1.0,1.54,1.5,0.22,1.0,1.0,0.0,113.35,75.0,77.32,12.0,0.68,0.16,0.16,3.79,3.88,3.81,8477845,8479482,,Trevor van Riemsdyk,Michal Kempny
84741458481059,Perunovich-Bortuzzo,pairing,13,4659.0,66.0,0.48,0.51,0.5,33.17,2.64,2.14,7.81,1.21,18.36,13.84,2.58,2.59,2.54,35.0,11.0,16.0,62.0,0.0,2.0,0.0,5.0,1.0,16.0,22.0,35.0,46.0,7.0,14.0,22.0,26.0,9.0,6.0,36.0,9.0,1.0,1.23,1.15,0.26,0.0,0.0,0.0,62.15,46.0,45.82,5.0,0.44,0.4,0.4,2.68,2.62,2.6,33.02,2.89,2.14,7.38,1.1,18.24,14.25,2.87,3.0,2.97,36.0,10.0,13.0,59.0,2.0,2.0,0.0,8.0,1.0,14.0,19.0,34.0,44.0,7.0,16.0,34.0,24.0,10.0,7.0,34.0,10.0,2.0,1.03,1.22,0.65,1.0,1.0,0.0,60.39,46.0,47.16,7.0,0.44,0.65,0.65,2.69,2.79,2.78,8474145,8481059,,Robert Bortuzzo,Scott Perunovich
84804348481600,Bjornfot-Durzi,pairing,49,35960.0,126.0,0.48,0.5,0.5,301.77,25.58,20.29,70.47,9.79,166.21,122.66,24.89,25.56,24.9,295.0,120.0,130.0,545.0,18.0,19.0,0.0,63.0,8.0,152.0,155.0,277.0,397.0,39.0,84.0,266.0,234.0,57.0,86.0,305.0,90.0,20.0,9.57,10.92,5.08,7.0,6.0,5.0,544.9,415.0,414.85,67.0,4.19,3.39,3.13,26.63,26.64,26.22,303.47,27.28,21.15,67.94,9.68,167.25,123.71,26.64,27.47,26.81,286.0,131.0,132.0,549.0,32.0,23.0,4.0,59.0,9.0,106.0,188.0,254.0,385.0,39.0,84.0,276.0,316.0,53.0,79.0,305.0,88.0,24.0,9.82,10.81,6.64,13.0,13.0,6.0,551.09,417.0,417.7,57.0,4.37,4.79,5.0,26.66,26.79,26.46,8480434,8481600,,Sean Durzi,Tobias Bjornfot
847627884768268478891,Blackwell-Gourde-Appleton,line,15,7076.0,65.0,0.51,0.55,0.53,55.98,4.17,3.65,13.4,1.82,33.45,24.52,4.09,4.15,4.08,59.0,22.0,30.0,111.0,4.0,1.0,0.0,13.0,1.0,24.0,38.0,55.0,77.0,11.0,25.0,66.0,61.0,10.0,18.0,63.0,16.0,2.0,1.76,1.96,0.44,2.0,2.0,0.0,109.56,81.0,80.49,12.0,0.75,0.04,0.04,4.88,4.86,4.78,49.71,4.01,3.34,12.79,1.8,29.09,20.97,3.94,4.13,4.06,49.0,23.0,20.0,92.0,2.0,5.0,1.0,15.0,3.0,26.0,21.0,47.0,70.0,3.0,9.0,62.0,45.0,7.0,20.0,59.0,10.0,3.0,2.06,1.19,0.76,0.0,1.0,1.0,94.81,72.0,74.44,13.0,0.69,0.57,0.57,4.13,4.24,4.18,8476278,8476826,8478891,Colin Blackwell,Yanni Gourde
847517284774448481186,Burakovsky-Kadri-O'Connor,line,18,4801.0,143.0,0.54,0.53,0.53,38.54,3.22,2.5,8.52,1.24,21.26,17.26,3.14,3.29,3.22,43.0,11.0,32.0,86.0,4.0,3.0,2.0,10.0,1.0,16.0,20.0,39.0,50.0,7.0,14.0,39.0,31.0,6.0,13.0,43.0,9.0,2.0,1.3,1.18,0.74,1.0,1.0,2.0,89.03,54.0,55.86,3.0,0.51,0.79,0.79,2.94,3.06,3.03,33.62,2.77,2.03,7.81,1.05,18.83,14.51,2.6,2.7,2.55,37.0,10.0,29.0,76.0,3.0,2.0,0.0,6.0,2.0,15.0,19.0,34.0,44.0,7.0,14.0,39.0,26.0,9.0,11.0,37.0,8.0,2.0,1.08,1.01,0.68,1.0,2.0,0.0,73.99,47.0,45.66,7.0,0.42,0.68,0.68,2.51,2.48,2.41,8475172,8477444,8481186,Nazem Kadri,Andre Burakovsky
84768748479998,Anderson-Maatta,pairing,20,1601.0,133.0,0.49,0.49,0.61,13.94,0.78,0.84,3.56,0.46,8.19,6.17,0.77,0.77,0.76,14.0,6.0,1.0,21.0,0.0,0.0,0.0,2.0,2.0,5.0,11.0,14.0,20.0,3.0,6.0,6.0,13.0,2.0,4.0,19.0,1.0,0.0,0.7,0.08,0.0,0.0,0.0,0.0,19.9,20.0,19.36,4.0,0.17,0.0,0.0,0.95,0.94,0.92,9.18,0.82,0.6,2.06,0.28,5.37,3.88,0.82,0.82,0.82,9.0,4.0,9.0,22.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,8.0,12.0,3.0,6.0,5.0,11.0,3.0,3.0,9.0,3.0,1.0,0.31,0.31,0.2,0.0,1.0,0.0,21.92,13.0,12.9,1.0,0.12,0.2,0.2,0.74,0.73,0.73,8476874,8479998,,Olli Maatta,Mikey Anderson
847467984802058482705,Nyquist-Sillinger-Bemstrom,line,7,1084.0,68.0,0.41,0.46,0.45,9.88,0.55,0.65,2.25,0.32,5.8,4.43,0.55,0.58,0.57,7.0,7.0,3.0,17.0,0.0,1.0,0.0,2.0,1.0,8.0,2.0,7.0,14.0,1.0,2.0,6.0,9.0,2.0,2.0,12.0,2.0,0.0,0.29,0.26,0.0,0.0,0.0,0.0,17.55,14.0,14.35,2.0,0.13,0.04,0.04,0.64,0.67,0.66,12.48,0.8,0.84,2.94,0.38,6.89,5.14,0.79,0.78,0.76,15.0,2.0,3.0,20.0,0.0,1.0,0.0,4.0,0.0,5.0,7.0,15.0,17.0,0.0,0.0,11.0,5.0,1.0,1.0,14.0,2.0,1.0,0.33,0.23,0.24,0.0,0.0,0.0,19.32,17.0,16.58,1.0,0.17,0.24,0.24,0.73,0.71,0.7,8474679,8480205,8482705,Gustav Nyquist,Emil Bemstrom
847515884774028477964,Buchnevich-O'Reilly-Barbashev,line,8,2908.0,60.0,0.42,0.58,0.56,23.6,1.48,1.42,5.85,0.8,14.32,10.14,1.47,1.42,1.42,24.0,10.0,9.0,43.0,2.0,0.0,0.0,4.0,0.0,10.0,18.0,22.0,32.0,4.0,8.0,27.0,17.0,10.0,10.0,30.0,4.0,0.0,1.04,0.44,0.0,1.0,1.0,0.0,42.44,34.0,33.49,7.0,0.29,0.0,0.0,1.77,1.7,1.7,19.83,2.05,1.42,4.46,0.61,10.74,7.73,1.97,2.2,2.12,17.0,10.0,4.0,31.0,3.0,3.0,1.0,1.0,1.0,8.0,11.0,14.0,24.0,7.0,14.0,24.0,15.0,7.0,4.0,22.0,3.0,2.0,0.97,0.5,0.57,1.0,1.0,1.0,32.43,27.0,28.47,2.0,0.3,0.64,0.64,1.7,1.82,1.78,8475158,8477402,8477964,Ryan O'Reilly,Pavel Buchnevich
84814618482111,Schueneman-Barron,pairing,3,856.0,20.0,0.2,0.57,0.56,6.7,0.3,0.4,1.87,0.2,4.41,2.83,0.3,0.28,0.28,7.0,3.0,2.0,12.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,6.0,9.0,0.0,0.0,3.0,2.0,0.0,3.0,9.0,1.0,0.0,0.16,0.14,0.0,1.0,0.0,0.0,11.24,10.0,9.39,2.0,0.08,0.03,0.03,0.35,0.33,0.33,6.21,1.17,0.44,1.35,0.19,2.72,2.14,1.07,1.25,1.15,6.0,2.0,1.0,9.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,5.0,7.0,1.0,2.0,7.0,11.0,1.0,8.0,3.0,2.0,3.0,0.11,0.23,0.83,0.0,1.0,0.0,9.5,8.0,8.45,7.0,0.09,0.62,0.62,0.64,0.69,0.68,8481461,8482111,,Corey Schueneman,Justin Barron
847584284779478480806,Milano-Lundestrom-Carrick,line,5,803.0,40.0,0.19,0.44,0.41,5.99,0.3,0.4,1.46,0.21,3.98,2.63,0.29,0.29,0.27,4.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,9.0,1.0,2.0,8.0,5.0,1.0,1.0,8.0,1.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,10.38,9.0,8.58,0.0,0.08,0.0,0.0,0.39,0.36,0.35,9.56,1.29,0.73,1.94,0.3,5.12,3.61,1.26,1.33,1.3,11.0,2.0,1.0,14.0,1.0,1.0,0.0,0.0,1.0,3.0,7.0,10.0,12.0,1.0,2.0,7.0,8.0,3.0,0.0,7.0,4.0,2.0,0.33,0.49,0.48,0.0,1.0,0.0,14.84,13.0,13.77,0.0,0.16,0.27,0.27,1.18,1.23,1.2,8475842,8477947,8480806,Sam Carrick,Sonny Milano
847573584773808479328,Mckegg-Brodzinski-Gauthier,line,3,1195.0,11.0,0.39,0.39,0.46,9.62,0.94,0.76,2.16,0.31,5.23,3.6,0.93,0.89,0.88,10.0,3.0,5.0,18.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,10.0,13.0,3.0,4.0,7.0,6.0,3.0,5.0,8.0,5.0,0.0,0.24,0.7,0.0,0.0,0.0,0.0,17.58,13.0,12.74,1.0,0.16,0.26,0.26,0.84,0.8,0.79,11.02,1.46,0.9,2.51,0.36,5.67,4.1,1.24,1.5,1.28,9.0,6.0,13.0,28.0,0.0,1.0,0.0,2.0,1.0,9.0,2.0,9.0,15.0,0.0,0.0,10.0,9.0,2.0,2.0,8.0,4.0,3.0,0.3,0.42,0.74,0.0,0.0,0.0,28.19,15.0,15.09,0.0,0.19,0.32,0.32,1.32,1.36,1.25,8475735,8477380,8479328,Greg McKegg,Jonny Brodzinski
847634584775038478458,Domi-Roslovic-Hofmann,line,5,1632.0,41.0,0.53,0.41,0.49,12.05,0.91,0.83,2.85,0.43,6.92,5.07,0.9,0.94,0.94,12.0,5.0,2.0,19.0,3.0,0.0,0.0,1.0,1.0,3.0,9.0,9.0,14.0,3.0,6.0,10.0,7.0,3.0,4.0,12.0,5.0,0.0,0.36,0.55,0.0,1.0,2.0,0.0,19.86,17.0,17.82,2.0,0.17,0.0,0.0,1.08,1.12,1.11,12.13,0.81,0.84,2.71,0.38,7.92,5.34,0.81,0.79,0.79,14.0,4.0,9.0,27.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,14.0,18.0,3.0,6.0,12.0,7.0,1.0,5.0,16.0,2.0,0.0,0.56,0.25,0.0,0.0,0.0,0.0,26.24,18.0,17.53,4.0,0.17,0.0,0.0,0.98,0.96,0.96,8476345,8477503,8478458,Gregory Hofmann,Max Domi
847060484779538482241,Zohorna-Carter-Kapanen,line,6,1949.0,25.0,0.54,0.52,0.52,18.1,1.29,1.17,4.71,0.64,10.51,7.68,1.27,1.35,1.33,22.0,4.0,4.0,30.0,3.0,1.0,0.0,5.0,0.0,8.0,9.0,19.0,23.0,3.0,6.0,18.0,15.0,7.0,6.0,21.0,5.0,0.0,0.63,0.67,0.0,2.0,1.0,0.0,31.13,26.0,27.0,4.0,0.24,0.03,0.03,1.5,1.57,1.55,17.08,1.08,1.08,3.96,0.54,10.08,7.27,1.07,1.05,1.04,20.0,4.0,4.0,28.0,0.0,0.0,0.0,4.0,0.0,11.0,9.0,20.0,24.0,1.0,2.0,13.0,20.0,8.0,2.0,21.0,2.0,1.0,0.54,0.33,0.21,0.0,0.0,0.0,27.15,24.0,23.2,1.0,0.22,0.0,0.0,1.3,1.26,1.25,8470604,8477953,8482241,Jeff Carter,Kasperi Kapanen
84717298478021,Russell-Lagesson,pairing,4,2112.0,15.0,0.54,0.62,0.59,20.95,1.42,1.31,4.82,0.62,12.37,8.46,1.41,1.47,1.46,24.0,5.0,10.0,39.0,2.0,2.0,0.0,7.0,0.0,9.0,9.0,22.0,27.0,1.0,5.0,15.0,15.0,2.0,2.0,23.0,6.0,0.0,0.7,0.72,0.0,0.0,2.0,0.0,40.24,29.0,29.86,2.0,0.27,0.05,0.05,1.64,1.7,1.69,14.41,1.19,1.02,3.24,0.45,8.07,6.03,1.17,1.2,1.18,18.0,2.0,4.0,24.0,1.0,2.0,1.0,2.0,2.0,5.0,8.0,17.0,19.0,2.0,7.0,17.0,28.0,2.0,7.0,17.0,2.0,1.0,0.67,0.28,0.24,1.0,0.0,0.0,23.26,20.0,19.72,5.0,0.21,0.25,0.25,1.15,1.15,1.15,8471729,8478021,,Kris Russell,William Lagesson
847577284758208477987,Donato-Sheahan-Donskoi,line,13,2182.0,149.0,0.27,0.35,0.33,11.57,0.79,0.79,2.92,0.39,7.18,4.93,0.79,0.83,0.83,13.0,4.0,6.0,23.0,1.0,0.0,0.0,3.0,2.0,4.0,7.0,12.0,16.0,2.0,4.0,17.0,8.0,5.0,6.0,14.0,2.0,1.0,0.36,0.23,0.2,0.0,1.0,0.0,23.17,17.0,17.34,4.0,0.16,0.0,0.0,0.95,1.0,1.0,24.57,2.16,1.72,6.22,0.91,13.4,9.59,2.09,2.23,2.16,26.0,8.0,9.0,43.0,4.0,3.0,0.0,4.0,0.0,11.0,12.0,22.0,30.0,0.0,0.0,11.0,29.0,6.0,5.0,23.0,10.0,1.0,0.68,1.24,0.24,2.0,1.0,1.0,44.68,34.0,35.34,0.0,0.36,0.24,0.24,2.28,2.36,2.28,8475772,8475820,8477987,Riley Sheahan,Joonas Donskoi
84768548482142,Lindholm-Drysdale,pairing,60,55420.0,92.0,0.48,0.5,0.5,448.27,33.29,29.73,108.55,15.2,257.69,190.53,32.3,33.23,32.24,452.0,183.0,193.0,828.0,33.0,34.0,3.0,105.0,9.0,194.0,260.0,419.0,602.0,57.0,124.0,419.0,252.0,91.0,139.0,506.0,105.0,24.0,14.84,12.3,6.16,15.0,13.0,5.0,825.6,635.0,633.09,79.0,6.13,5.61,5.52,33.89,33.75,33.26,453.81,35.73,30.56,107.36,14.98,261.43,192.95,34.86,35.97,35.08,473.0,170.0,197.0,840.0,38.0,29.0,1.0,134.0,22.0,172.0,248.0,435.0,605.0,66.0,148.0,449.0,330.0,94.0,168.0,497.0,121.0,25.0,14.55,14.5,6.68,17.0,19.0,2.0,848.8,643.0,649.0,89.0,6.3,5.47,5.47,36.56,36.69,36.18,8476854,8482142,,Hampus Lindholm,Jamie Drysdale
84709668478840,Giordano-Borgen,pairing,8,931.0,62.0,0.75,0.7,0.64,6.54,0.53,0.42,1.35,0.21,3.7,2.8,0.53,0.5,0.5,8.0,1.0,7.0,16.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,7.0,8.0,4.0,11.0,7.0,3.0,5.0,3.0,6.0,2.0,1.0,0.12,0.2,0.21,0.0,0.0,1.0,15.24,9.0,8.66,2.0,0.09,0.0,0.0,0.62,0.59,0.59,3.84,0.17,0.2,1.1,0.16,1.88,1.49,0.17,0.18,0.18,2.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,1.0,5.0,5.0,9.0,1.0,1.0,4.0,1.0,0.0,0.05,0.12,0.0,0.0,0.0,0.0,7.29,5.0,5.22,0.0,0.04,0.0,0.0,0.21,0.22,0.22,8470966,8478840,,Mark Giordano,Will Borgen
84712748478136,Goligoski-Middleton,pairing,10,1786.0,49.0,0.56,0.49,0.56,13.19,0.99,0.8,3.33,0.46,7.51,5.91,0.96,0.98,0.95,13.0,6.0,4.0,23.0,2.0,2.0,1.0,2.0,1.0,8.0,4.0,11.0,17.0,3.0,6.0,6.0,16.0,2.0,5.0,16.0,2.0,1.0,0.53,0.2,0.27,1.0,0.0,1.0,22.71,19.0,18.78,3.0,0.16,0.35,0.35,0.8,0.78,0.77,9.91,0.79,0.67,2.16,0.32,6.26,4.8,0.78,0.81,0.8,10.0,5.0,9.0,24.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,9.0,14.0,2.0,4.0,7.0,10.0,4.0,2.0,12.0,3.0,0.0,0.39,0.4,0.0,1.0,0.0,0.0,24.05,15.0,15.01,1.0,0.14,0.0,0.0,0.93,0.95,0.94,8471274,8478136,,Alex Goligoski,Jacob Middleton
84779388479985,Fleury-Fleury,pairing,2,1342.0,6.0,0.66,0.52,0.53,12.73,1.28,0.7,3.07,0.49,6.1,5.36,1.21,1.33,1.26,13.0,4.0,7.0,24.0,0.0,2.0,0.0,6.0,1.0,5.0,3.0,13.0,17.0,0.0,0.0,8.0,8.0,1.0,6.0,12.0,3.0,2.0,0.28,0.4,0.59,0.0,0.0,0.0,24.92,17.0,17.55,3.0,0.15,0.59,0.59,0.83,0.87,0.86,10.51,0.64,0.58,2.92,0.44,5.98,4.43,0.62,0.62,0.6,11.0,4.0,7.0,22.0,1.0,0.0,0.0,3.0,1.0,6.0,4.0,10.0,14.0,1.0,2.0,10.0,11.0,0.0,5.0,12.0,3.0,0.0,0.31,0.33,0.0,1.0,0.0,0.0,21.41,15.0,14.67,3.0,0.12,0.0,0.0,0.76,0.73,0.71,8477938,8479985,,Haydn Fleury,Cale Fleury
847531484764198478463,Beauvillier-Pageau-Lee,line,10,1644.0,111.0,0.44,0.42,0.4,12.37,1.25,1.02,2.83,0.47,6.85,4.59,1.15,1.22,1.12,14.0,3.0,5.0,22.0,1.0,2.0,0.0,2.0,1.0,7.0,4.0,13.0,16.0,2.0,4.0,21.0,4.0,4.0,7.0,13.0,2.0,2.0,0.52,0.18,0.55,0.0,0.0,1.0,22.27,17.0,17.14,3.0,0.21,0.4,0.4,1.06,1.04,1.02,17.28,1.58,1.27,4.45,0.58,10.07,7.05,1.53,1.59,1.54,18.0,7.0,6.0,31.0,0.0,4.0,0.0,4.0,0.0,8.0,9.0,18.0,25.0,1.0,2.0,12.0,17.0,5.0,5.0,21.0,1.0,3.0,0.67,0.18,0.73,0.0,0.0,0.0,30.07,25.0,24.45,2.0,0.26,0.59,0.59,1.25,1.27,1.25,8475314,8476419,8478463,Anders Lee,Jean-Gabriel Pageau
847584884769818477989,Gallagher-Dvorak-Anderson,line,6,1905.0,45.0,0.34,0.43,0.38,12.93,1.01,0.89,2.91,0.42,7.56,5.21,1.0,0.98,0.97,10.0,8.0,12.0,30.0,0.0,0.0,0.0,6.0,0.0,3.0,9.0,10.0,18.0,1.0,2.0,24.0,16.0,0.0,5.0,12.0,6.0,0.0,0.35,0.66,0.0,0.0,0.0,0.0,29.34,18.0,17.62,5.0,0.18,0.0,0.0,1.19,1.16,1.15,22.74,1.95,1.44,5.34,0.76,11.5,9.01,1.74,2.03,1.81,22.0,8.0,10.0,40.0,2.0,3.0,0.0,3.0,1.0,9.0,12.0,20.0,28.0,1.0,2.0,16.0,8.0,2.0,6.0,23.0,4.0,3.0,0.6,0.47,0.88,2.0,0.0,0.0,40.91,30.0,30.76,6.0,0.3,0.62,0.62,1.63,1.68,1.63,8475848,8476981,8477989,Brendan Gallagher,Josh Anderson
847523584779478481533,Deslauriers-Zegras-Milano,line,8,3514.0,48.0,0.39,0.4,0.42,23.56,1.7,1.55,6.4,0.97,13.5,9.88,1.65,1.72,1.67,22.0,12.0,8.0,42.0,1.0,1.0,0.0,8.0,1.0,14.0,9.0,21.0,33.0,2.0,4.0,23.0,43.0,5.0,15.0,30.0,3.0,1.0,1.01,0.38,0.32,1.0,0.0,0.0,43.04,34.0,34.55,6.0,0.32,0.17,0.26,1.77,1.78,1.75,31.58,2.68,2.24,7.29,1.15,18.72,13.92,2.51,2.72,2.55,33.0,13.0,17.0,63.0,4.0,3.0,0.0,5.0,0.0,11.0,23.0,29.0,42.0,3.0,6.0,21.0,14.0,8.0,12.0,37.0,6.0,3.0,1.13,0.68,0.87,2.0,2.0,0.0,61.83,46.0,45.42,6.0,0.45,0.71,0.71,2.42,2.43,2.32,8475235,8477947,8481533,Nicolas Deslauriers,Sonny Milano
847519384769188478401,Vesey-Zacha-Tatar,line,5,1621.0,26.0,0.54,0.48,0.47,12.44,1.11,0.86,2.89,0.37,6.89,4.88,1.11,1.2,1.19,14.0,3.0,7.0,24.0,2.0,1.0,0.0,7.0,0.0,2.0,5.0,12.0,15.0,1.0,2.0,18.0,7.0,3.0,6.0,12.0,3.0,2.0,0.35,0.31,0.46,1.0,0.0,1.0,25.15,17.0,17.98,5.0,0.18,0.25,0.25,1.04,1.11,1.11,13.12,0.94,0.83,3.15,0.48,7.69,5.91,0.92,0.87,0.85,16.0,3.0,7.0,26.0,1.0,1.0,0.0,4.0,0.0,9.0,4.0,15.0,18.0,1.0,2.0,10.0,7.0,6.0,5.0,16.0,2.0,1.0,0.42,0.22,0.3,1.0,0.0,0.0,24.09,19.0,17.65,5.0,0.17,0.02,0.02,1.09,1.01,0.99,8475193,8476918,8478401,Tomas Tatar,Jimmy Vesey
